# wavenumber(cm^-1)  total O H
1.954477120301672244e+02 6.011988594507890887e-02 1.330901925191296797e-02 4.681086669316594090e-02
1.995195393641290309e+02 6.054742349840298854e-02 1.313186060384660334e-02 4.741556289455638173e-02
2.035913666980908658e+02 6.099864821594136455e-02 1.295259288167649459e-02 4.804605533426486996e-02
2.076631940320526724e+02 6.147399816336694689e-02 1.277132019234463942e-02 4.870267797102230400e-02
2.117350213660145073e+02 6.197388045464845285e-02 1.258814886872511828e-02 4.938573158592333284e-02
2.158068486999763138e+02 6.249866988888451436e-02 1.240318738341343943e-02 5.009548250547106452e-02
2.198786760339381203e+02 6.304870764668719929e-02 1.221654625543433167e-02 5.083216139125285027e-02
2.239505033678999553e+02 6.362430004919439330e-02 1.202833794997704153e-02 5.159596209921735177e-02
2.280223307018617618e+02 6.422571738266756591e-02 1.183867677129385801e-02 5.238704061137371137e-02
2.320941580358235683e+02 6.485319279149914795e-02 1.164767874892436682e-02 5.320551404257478634e-02
2.361659853697854032e+02 6.550692124231648206e-02 1.145546151743375915e-02 5.405145972488271944e-02
2.402378127037472098e+02 6.618705856172137081e-02 1.126214418987927200e-02 5.492491437184209013e-02
2.443096400377090447e+02 6.689372055005145257e-02 1.106784722524361587e-02 5.582587332480783149e-02
2.483814673716708512e+02 6.762698217338866669e-02 1.087269229009852137e-02 5.675428988329014185e-02
2.524532947056326577e+02 6.838687683587292565e-02 1.067680211478487691e-02 5.771007472108804354e-02
2.565251220395944642e+02 6.917339573420525078e-02 1.048030034441839453e-02 5.869309538978685625e-02
2.605969493735562992e+02 6.998648729604557694e-02 1.028331138505114359e-02 5.970317591099442989e-02
2.646687767075181341e+02 7.082605670382517704e-02 1.008596024533976732e-02 6.074009645848541666e-02
2.687406040414799122e+02 7.169196550530336498e-02 9.888372374090306782e-03 6.180359313121305126e-02
2.728124313754417472e+02 7.258403131200344416e-02 9.690673494067542429e-03 6.289335781793589653e-02
2.768842587094035821e+02 7.350202758646420809e-02 9.492989432473477457e-03 6.400903815399072716e-02
2.809560860433653602e+02 7.444568351903987913e-02 9.295445948514840726e-03 6.515023757052502973e-02
2.850279133773271951e+02 7.541468399477588291e-02 9.098168558493274424e-03 6.631651543628259982e-02
2.890997407112890301e+02 7.640866965067918959e-02 8.901282358864372191e-03 6.750738729181481046e-02
2.931715680452508650e+02 7.742723702349105230e-02 8.704911847722479959e-03 6.872232517576856714e-02
2.972433953792126431e+02 7.846993878785737953e-02 8.509180745177410965e-03 6.996075804267995468e-02
3.013152227131744780e+02 7.953628408457923127e-02 8.314211813096964929e-03 7.122207227148226460e-02
3.053870500471363130e+02 8.062573893841123995e-02 8.120126674695013480e-03 7.250561226371619872e-02
3.094588773810980911e+02 8.173772676466274645e-02 7.927045634449392947e-03 7.381068113021334309e-02
3.135307047150599260e+02 8.287162896364334841e-02 7.735087498836360972e-03 7.513654146480698570e-02
3.176025320490217609e+02 8.402678560178258871e-02 7.544369398369413400e-03 7.648241620341314495e-02
3.216743593829835390e+02 8.520249617804477593e-02 7.355006611429505854e-03 7.784748956661526054e-02
3.257461867169453740e+02 8.639802047405223395e-02 7.167112390371243799e-03 7.923090808368099536e-02
3.298180140509072089e+02 8.761257948612682922e-02 6.980797790385526516e-03 8.063178169574128362e-02
3.338898413848689870e+02 8.884535643725985365e-02 6.796171501593306977e-03 8.204918493566652760e-02
3.379616687188308219e+02 9.009549786682453931e-02 6.613339684837663338e-03 8.348215818198687077e-02
3.420334960527926569e+02 9.136211479565552185e-02 6.432405811632332937e-03 8.492970898402318891e-02
3.461053233867544918e+02 9.264428396393424581e-02 6.253470508714188518e-03 8.639081345522006683e-02
3.501771507207162699e+02 9.394104913914128052e-02 6.076631407634872778e-03 8.786441773150639734e-02
3.542489780546781049e+02 9.525142249116418103e-02 5.901982999813134255e-03 8.934943949135104591e-02
3.583208053886399398e+02 9.657438603148604805e-02 5.729616497454251278e-03 9.084476953403178290e-02
3.623926327226017179e+02 9.790889311322180377e-02 5.559619700726221858e-03 9.234927341249557498e-02
3.664644600565635528e+02 9.925386998862308074e-02 5.392076871564681524e-03 9.386179311705840356e-02
3.705362873905253878e+02 1.006082174205314150e-01 5.227068614459146403e-03 9.538114880607226342e-02
3.746081147244871659e+02 1.019708123441308845e-01 5.064671764552881698e-03 9.690614057957798455e-02
3.786799420584490008e+02 1.033405095752304020e-01 4.904959283367198164e-03 9.843555029186321081e-02
3.827517693924108357e+02 1.047161435611966979e-01 4.748000162438356653e-03 9.996814339875834121e-02
3.868235967263726138e+02 1.060965301705582703e-01 4.593859335131799532e-03 1.015026708354264812e-01
3.908954240603344488e+02 1.074804685172142393e-01 4.442597596874008938e-03 1.030378709203402243e-01
3.949672513942962837e+02 1.088667428151027378e-01 4.294271534017108857e-03 1.045724712810856272e-01
3.990390787282580618e+02 1.102541242591194015e-01 4.148933461525450284e-03 1.061051907975939512e-01
4.031109060622198967e+02 1.116413729280214817e-01 4.006631369646932068e-03 1.076347415583745332e-01
4.071827333961817317e+02 1.130272397050121336e-01 3.867408879704848593e-03 1.091598308253072663e-01
4.112545607301435666e+02 1.144104682116686283e-01 3.731305209118609880e-03 1.106791630025500128e-01
4.153263880641053447e+02 1.157897967508614984e-01 3.598355145734033478e-03 1.121914416051274371e-01
4.193982153980671796e+02 1.171639602543060182e-01 3.468589031515948058e-03 1.136953712227900815e-01
4.234700427320290146e+02 1.185316922303942810e-01 3.342032755627845440e-03 1.151896594747664065e-01
4.275418700659907927e+02 1.198917267079760152e-01 3.218707756895281599e-03 1.166730189510807036e-01
4.316136973999526276e+02 1.212428001717881232e-01 3.098631035621760878e-03 1.181441691361663632e-01
4.356855247339144626e+02 1.225836534852765142e-01 2.981815174698110218e-03 1.196018383105783983e-01
4.397573520678762407e+02 1.239130337966099366e-01 2.868268369918829715e-03 1.210447654266910977e-01
4.438291794018380756e+02 1.252296964237543109e-01 2.757994469391873617e-03 1.224717019543624386e-01
4.479010067357999105e+02 1.265324067145546238e-01 2.650993021901617598e-03 1.238814136926530002e-01
4.519728340697616886e+02 1.278199418778634688e-01 2.547259334058792849e-03 1.252726825438046920e-01
4.560446614037235236e+02 1.290910927818570975e-01 2.446784536045703944e-03 1.266443082458113822e-01
4.601164887376853585e+02 1.303446657157931732e-01 2.349555655740437777e-03 1.279951100600527358e-01
4.641883160716471366e+02 1.315794841115879021e-01 2.255555700979902829e-03 1.293239284106080245e-01
4.682601434056089715e+02 1.327943902217234018e-01 2.164763749698642679e-03 1.306296264720247513e-01
4.723319707395708065e+02 1.339882467501392616e-01 2.077155047658392657e-03 1.319110917024808871e-01
4.764037980735326414e+02 1.351599384329147668e-01 1.992701113462470256e-03 1.331672373194522918e-01
4.804756254074944195e+02 1.363083735657075468e-01 1.911369850529306925e-03 1.343970037151782371e-01
4.845474527414562544e+02 1.374324854750849645e-01 1.833125665680830673e-03 1.355993598094041297e-01
4.886192800754180894e+02 1.385312339310574847e-01 1.757929593984065798e-03 1.367733043370733814e-01
4.926911074093798675e+02 1.396036064983092739e-01 1.685739429468240819e-03 1.379178670688410158e-01
4.967629347433417024e+02 1.406486198238070806e-01 1.616509861324978703e-03 1.390321099624821088e-01
5.008347620773035374e+02 1.416653208586644008e-01 1.550192615185817585e-03 1.401151282434785761e-01
5.049065894112653154e+02 1.426527880123360514e-01 1.486736599059374376e-03 1.411660514132766497e-01
5.089784167452271504e+02 1.436101322374218614e-01 1.426088053500014800e-03 1.421840441839218594e-01
5.130502440791889285e+02 1.445364980435642488e-01 1.368190705570905986e-03 1.431683073379933779e-01
5.171220714131508203e+02 1.454310644391334228e-01 1.312985926156833971e-03 1.441180785129765607e-01
5.211938987471125984e+02 1.462930457996050593e-01 1.260412890176212291e-03 1.450326329094288047e-01
5.252657260810743765e+02 1.471216926617478493e-01 1.210408739237246777e-03 1.459112839225106262e-01
5.293375534150362682e+02 1.479162924429498482e-01 1.162908746280296715e-03 1.467533836966695704e-01
5.334093807489980463e+02 1.486761700852254897e-01 1.117846481747108815e-03 1.475583236034783696e-01
5.374812080829598244e+02 1.494006886236564358e-01 1.075153980817662464e-03 1.483255346428387633e-01
5.415530354169217162e+02 1.500892496792282649e-01 1.034761911257052816e-03 1.490544877679712277e-01
5.456248627508834943e+02 1.507412938762323906e-01 9.965997414178970511e-04 1.497446941348144767e-01
5.496966900848452724e+02 1.513563011846053297e-01 9.605959079483419047e-04 1.503957052766569658e-01
5.537685174188071642e+02 1.519337911877788605e-01 9.266779827617445875e-04 1.510071132050170850e-01
5.578403447527689423e+02 1.524733232768076263e-01 8.947728388314909803e-04 1.515785504379761617e-01
5.619121720867307204e+02 1.529744967717324156e-01 8.648068143831749103e-04 1.521096899573492200e-01
5.659839994206926121e+02 1.534369509713195689e-01 8.367058750664315130e-04 1.526002450962531398e-01
5.700558267546543902e+02 1.538603651324966515e-01 8.103957737000377351e-04 1.530499693587966115e-01
5.741276540886162820e+02 1.542444583809721159e-01 7.858022071964467902e-04 1.534586561737756871e-01
5.781994814225780601e+02 1.545889895546917470e-01 7.628509702856337699e-04 1.538261385844061080e-01
5.822713087565398382e+02 1.548937569819380522e-01 7.414681056729088013e-04 1.541522888762651422e-01
5.863431360905017300e+02 1.551585981960247052e-01 7.215800502811895714e-04 1.544370181457435653e-01
5.904149634244635081e+02 1.553833895886752581e-01 7.031137772450376470e-04 1.546802758114302345e-01
5.944867907584252862e+02 1.555680460043027680e-01 6.859969333414178477e-04 1.548820490709613418e-01
5.985586180923871780e+02 1.557125202775238859e-01 6.701579715606917082e-04 1.550423623059631884e-01
6.026304454263489561e+02 1.558168027163489566e-01 6.555262785405864545e-04 1.551612764378083598e-01
6.067022727603107342e+02 1.558809205335855430e-01 6.420322966058317551e-04 1.552388882369797329e-01
6.107741000942726259e+02 1.559049372290808866e-01 6.296076401766739512e-04 1.552753295889042207e-01
6.148459274282344040e+02 1.558889519255005074e-01 6.181852063305270364e-04 1.552707667191700058e-01
6.189177547621961821e+02 1.558330986604092305e-01 6.076992793224701662e-04 1.552253993810867594e-01
6.229895820961580739e+02 1.557375456374693601e-01 5.980856288921536758e-04 1.551394600085772013e-01
6.270614094301198520e+02 1.556024944396157961e-01 5.892816022067420313e-04 1.550132128374090423e-01
6.311332367640816301e+02 1.554281792070975610e-01 5.812262093118149590e-04 1.548469529977857528e-01
6.352050640980435219e+02 1.552148657832947143e-01 5.738602019845327621e-04 1.546410055813101647e-01
6.392768914320053000e+02 1.549628508312287933e-01 5.671261459057705834e-04 1.543957246853230048e-01
6.433487187659670781e+02 1.546724609236826975e-01 5.609684860903009452e-04 1.541114924375923401e-01
6.474205460999289699e+02 1.543440516098321669e-01 5.553336055362985977e-04 1.537887180042958879e-01
6.514923734338907479e+02 1.539780064612696342e-01 5.501698770774616403e-04 1.534278365841921232e-01
6.555642007678525260e+02 1.535747361002641476e-01 5.454277084427701806e-04 1.530293083918213559e-01
6.596360281018144178e+02 1.531346772130627587e-01 5.410595805502363409e-04 1.525936176325125015e-01
6.637078554357761959e+02 1.526582915509800686e-01 5.370200790819444755e-04 1.521212714718981063e-01
6.677796827697379740e+02 1.521460649219654737e-01 5.332659194080891559e-04 1.516127990025573635e-01
6.718515101036998658e+02 1.515985061752637697e-01 5.297559649475828015e-04 1.510687502103161550e-01
6.759233374376616439e+02 1.510161461817074169e-01 5.264512390719993306e-04 1.504896949426354491e-01
6.799951647716234220e+02 1.503995368120912002e-01 5.233149306781946508e-04 1.498762218814130021e-01
6.840669921055853138e+02 1.497492499159868429e-01 5.203123935726657653e-04 1.492289375224142012e-01
6.881388194395470919e+02 1.490658763032544909e-01 5.174111398277525227e-04 1.485484651634267350e-01
6.922106467735089836e+02 1.483500247304006536e-01 5.145808272858636706e-04 1.478354439031148160e-01
6.962824741074707617e+02 1.476023208938219144e-01 5.117932414031823533e-04 1.470905276524187288e-01
7.003543014414325398e+02 1.468234064318547916e-01 5.090222716385686599e-04 1.463143841602162210e-01
7.044261287753944316e+02 1.460139379374333357e-01 5.062438826067417862e-04 1.455076940548266085e-01
7.084979561093562097e+02 1.451745859830299856e-01 5.034360802270959178e-04 1.446711499028028869e-01
7.125697834433179878e+02 1.443060341594284979e-01 5.005788731108276731e-04 1.438054552863176627e-01
7.166416107772798796e+02 1.434089781297485933e-01 4.976542294392495439e-04 1.429113239003093339e-01
7.207134381112416577e+02 1.424841247000101507e-01 4.946460295953193122e-04 1.419894786704148371e-01
7.247852654452034358e+02 1.415321909073936346e-01 4.915400148184607488e-04 1.410406508925751701e-01
7.288570927791653276e+02 1.405539031272211581e-01 4.883237321596997638e-04 1.400655793950614514e-01
7.329289201131271057e+02 1.395499961995509131e-01 4.849864760199704247e-04 1.390650097235309191e-01
7.370007474470888837e+02 1.385212125761478008e-01 4.815192265591614821e-04 1.380396933495886547e-01
7.410725747810507755e+02 1.374683014884642562e-01 4.779145852670849235e-04 1.369903869031971477e-01
7.451444021150125536e+02 1.363920181371385820e-01 4.741667079900512287e-04 1.359178514291485285e-01
7.492162294489743317e+02 1.352931229033968452e-01 4.702712357081314772e-04 1.348228516676887034e-01
7.532880567829362235e+02 1.341723805826224303e-01 4.662252233585285205e-04 1.337061553592639174e-01
7.573598841168980016e+02 1.330305596402445167e-01 4.620270669997334520e-04 1.325685325732448017e-01
7.614317114508597797e+02 1.318684314899841170e-01 4.576764296093605781e-04 1.314107550603747510e-01
7.655035387848216715e+02 1.306867697943931150e-01 4.531741658057943144e-04 1.302335956285873286e-01
7.695753661187834496e+02 1.294863497875200775e-01 4.485222457799721389e-04 1.290378275417400911e-01
7.736471934527452277e+02 1.282679476194449608e-01 4.437236787189324902e-04 1.278242239407259839e-01
7.777190207867071194e+02 1.270323397223367401e-01 4.387824359971039543e-04 1.265935572863396419e-01
7.817908481206688975e+02 1.257803021976089397e-01 4.337033744047966806e-04 1.253465988232041473e-01
7.858626754546306756e+02 1.245126102236741722e-01 4.284921596760214724e-04 1.240841180639981473e-01
7.899345027885925674e+02 1.232300374837353579e-01 4.231551905696020197e-04 1.228068822931657478e-01
7.940063301225543455e+02 1.219333556129916507e-01 4.176995237486776742e-04 1.215156560892429738e-01
7.980781574565161236e+02 1.206233336645897714e-01 4.121327996941123663e-04 1.202112008648956731e-01
8.021499847904780154e+02 1.193007375936084580e-01 4.064631698770990696e-04 1.188942744237313776e-01
8.062218121244397935e+02 1.179663297583314341e-01 4.006992254054397222e-04 1.175656305329259854e-01
8.102936394584015716e+02 1.166208684380388716e-01 3.948499273466193763e-04 1.162260185106922528e-01
8.143654667923634634e+02 1.152651073665315051e-01 3.889245389189728347e-04 1.148761828276125413e-01
8.184372941263252415e+02 1.138997952805916175e-01 3.829325597299436000e-04 1.135168627208616721e-01
8.225091214602871332e+02 1.125256754825866706e-01 3.768836622278437997e-04 1.121487918203588202e-01
8.265809487942490250e+02 1.111434854164273789e-01 3.707876305205220504e-04 1.107726977859068568e-01
8.306527761282106894e+02 1.097539562561090920e-01 3.646543017011778841e-04 1.093893019544079082e-01
8.347246034621726949e+02 1.083578125060869340e-01 3.584935098081104251e-04 1.079993189962788341e-01
8.387964307961343593e+02 1.069557716127675084e-01 3.523150325316655842e-04 1.066034565802358447e-01
8.428682581300961374e+02 1.055485435864353533e-01 3.461285407679757717e-04 1.052024150456673801e-01
8.469400854640580292e+02 1.041368306329788773e-01 3.399435511054172635e-04 1.037968870818734707e-01
8.510119127980199210e+02 1.027213267948288433e-01 3.337693813160572164e-04 1.023875574135127975e-01
8.550837401319815854e+02 1.013027176005807106e-01 3.276151089107530424e-04 1.009751024916699658e-01
8.591555674659433635e+02 9.988167972283260032e-02 3.214895328031529948e-04 9.956019019002944337e-02
8.632273947999052552e+02 9.845888064383809257e-02 3.154011381145179079e-04 9.814347950572353818e-02
8.672992221338670333e+02 9.703497832864413364e-02 3.093580641382610288e-04 9.672562026450587380e-02
8.713710494678289251e+02 9.561062090545897896e-02 3.033680754703093501e-04 9.530725282998867010e-02
8.754428768017908169e+02 9.418644635307378554e-02 2.974385362989194113e-04 9.388900781677485263e-02
8.795147041357524813e+02 9.276308219524184717e-02 2.915763878354742274e-04 9.247150580740637338e-02
8.835865314697144868e+02 9.134114520200335707e-02 2.857881288560872404e-04 9.105535707314724170e-02
8.876583588036761512e+02 8.992124109802690501e-02 2.800797993125513953e-04 8.964116129871434191e-02
8.917301861376379293e+02 8.850396427812515232e-02 2.744569669603890544e-04 8.822950731116477319e-02
8.958020134715998211e+02 8.708989753018700486e-02 2.689247169414578907e-04 8.682097281324556437e-02
8.998738408055617128e+02 8.567961176585350835e-02 2.634876442487898074e-04 8.541612412160470846e-02
9.039456681395233772e+02 8.427366575934872039e-02 2.581498489921705631e-04 8.401551591035655298e-02
9.080174954734851553e+02 8.287260589495874796e-02 2.529149343743290735e-04 8.261969096058441320e-02
9.120893228074470471e+02 8.147696592373110391e-02 2.477860072795873086e-04 8.122917991645152436e-02
9.161611501414088252e+02 8.008726673004380736e-02 2.427656813694723025e-04 7.984450104867434062e-02
9.202329774753707170e+02 7.870401610876572029e-02 2.378560825729908110e-04 7.846616002619270780e-02
9.243048048093326088e+02 7.732770855379814123e-02 2.330588568532102555e-04 7.709464969694491965e-02
9.283766321432942732e+02 7.595882505885161173e-02 2.283751801263294418e-04 7.573044987872527833e-02
9.324484594772562787e+02 7.459783293136916515e-02 2.238057702046424848e-04 7.437402716116452150e-02
9.365202868112179431e+02 7.324518562055998272e-02 2.193509006307139335e-04 7.302583471992928066e-02
9.405921141451797212e+02 7.190132256055255244e-02 2.150104162666148359e-04 7.168631214428594634e-02
9.446639414791416129e+02 7.056666902971500677e-02 2.107837504993195147e-04 7.035588527921568525e-02
9.487357688131035047e+02 6.924163602722174793e-02 2.066699439212253719e-04 6.903496608330050854e-02
9.528075961470652828e+02 6.792662016796793822e-02 2.026676643433179771e-04 6.772395250362460428e-02
9.568794234810269472e+02 6.662200359694980811e-02 1.987752279976523538e-04 6.642322836895216132e-02
9.609512508149888390e+02 6.532815392423381440e-02 1.949906217856529152e-04 6.513316330244817154e-02
9.650230781489506171e+02 6.404542418163663986e-02 1.913115264291294804e-04 6.385411265520750390e-02
9.690949054829125089e+02 6.277415280222616023e-02 1.877353403819088744e-04 6.258641746184424870e-02
9.731667328168744007e+02 6.151466362373343710e-02 1.842592043615945267e-04 6.133040441937184090e-02
9.772385601508361788e+02 6.026726591693568752e-02 1.808800263630571802e-04 6.008638589057262169e-02
9.813103874847980705e+02 5.903225444003122602e-02 1.775945070179433031e-04 5.885465993301328830e-02
9.853822148187597350e+02 5.780990951997901778e-02 1.743991651676459398e-04 5.763551035481136869e-02
9.894540421527215130e+02 5.660049716171703521e-02 1.712903635207891490e-04 5.642920679819624086e-02
9.935258694866834048e+02 5.540426918610664997e-02 1.682643342704006663e-04 5.523600485183625258e-02
9.975976968206452966e+02 5.422146339737403398e-02 1.653172045503821963e-04 5.405614619282365224e-02
1.001669524154607075e+03 5.305230378073326480e-02 1.624450216158145196e-04 5.288985875911746126e-02
1.005741351488568739e+03 5.189700073078287040e-02 1.596437776368138861e-04 5.173735695314606031e-02
1.009813178822530631e+03 5.075575131116373540e-02 1.569094340012401633e-04 5.059884187716248011e-02
1.013885006156492409e+03 4.962873954585630965e-02 1.542379450273597731e-04 4.947450160082896009e-02
1.017956833490454301e+03 4.851613674237645335e-02 1.516252809936479589e-04 4.836451146138281976e-02
1.022028660824416193e+03 4.741810184700325642e-02 1.490674503992349582e-04 4.726903439660402884e-02
1.026100488158377857e+03 4.633478183204015749e-02 1.465605213749356897e-04 4.618822131066523118e-02
1.030172315492339749e+03 4.526631211497193080e-02 1.441006421714858610e-04 4.512221147280044697e-02
1.034244142826301641e+03 4.421281700923555824e-02 1.416840606582879839e-04 4.407113294857727126e-02
1.038315970160263305e+03 4.317441020617434483e-02 1.393071427728370096e-04 4.303510306340151137e-02
1.042387797494225197e+03 4.215119528759029427e-02 1.369663898678420873e-04 4.201422889772245262e-02
1.046459624828187088e+03 4.114326626815335147e-02 1.346584549099436284e-04 4.100860781324340565e-02
1.050531452162148753e+03 4.015070816676551135e-02 1.323801574907884529e-04 4.001832800927472567e-02
1.054603279496110645e+03 3.917359760581588801e-02 1.301284976180516620e-04 3.904346910819783689e-02
1.058675106830072536e+03 3.821200343709919844e-02 1.279006682607131964e-04 3.808410276883848755e-02
1.062746934164034201e+03 3.726598739300640561e-02 1.256940666295397826e-04 3.714029332637687475e-02
1.066818761497996093e+03 3.633560476143211926e-02 1.235063041802129523e-04 3.621209845725190807e-02
1.070890588831957984e+03 3.542090508268160021e-02 1.213352153328810999e-04 3.529956986734873736e-02
1.074962416165919649e+03 3.452193286649925946e-02 1.191788649080480439e-04 3.440275400159121394e-02
1.079034243499881541e+03 3.363872832718321770e-02 1.170355542846790615e-04 3.352169277289854948e-02
1.083106070833843432e+03 3.277132813459721072e-02 1.149038262920744840e-04 3.265642430830515558e-02
1.087177898167805097e+03 3.191976617874172500e-02 1.127824688525623839e-04 3.180698370988917223e-02
1.091249725501766989e+03 3.108407434540281372e-02 1.106705173972198988e-04 3.097340382800559816e-02
1.095321552835728880e+03 3.026428330026076363e-02 1.085672560817473118e-04 3.015571604417901022e-02
1.099393380169690545e+03 2.946042327870993655e-02 1.064722178342487468e-04 2.935395106087567568e-02
1.103465207503652437e+03 2.867252487852042092e-02 1.043851832709230526e-04 2.856813969524949967e-02
1.107537034837614328e+03 2.790061985235887596e-02 1.023061785196892988e-04 2.779831367383918742e-02
1.111608862171575993e+03 2.714474189708288715e-02 1.002354719953661770e-04 2.704450642508752362e-02
1.115680689505537885e+03 2.640492743663068811e-02 9.817357017337182442e-05 2.630675386645731778e-02
1.119752516839499776e+03 2.568121639524641869e-02 9.612121241182113398e-05 2.558509518283460030e-02
1.123824344173461441e+03 2.497365295771126342e-02 9.407936487454326350e-05 2.487957359283672273e-02
1.127896171507423333e+03 2.428228631319386682e-02 9.204921360978686744e-05 2.419023709958408389e-02
1.131967998841385224e+03 2.360717137928873902e-02 9.003215684128213023e-05 2.351713922244745222e-02
1.136039826175347116e+03 2.294836950278102486e-02 8.802979652992493791e-05 2.286033970625109962e-02
1.140111653509308780e+03 2.230594913365931825e-02 8.604392926552323025e-05 2.221990520439379516e-02
1.144183480843270672e+03 2.167998646889581632e-02 8.407653654897174209e-05 2.159590993234684203e-02
1.148255308177232564e+03 2.107056606252622616e-02 8.212977452574925393e-05 2.098843628800047684e-02
1.152327135511194228e+03 2.047778139858940846e-02 8.020596323185119625e-05 2.039757543535756709e-02
1.156398962845156120e+03 1.990173542353019381e-02 7.830757541322114776e-05 1.982342784811697706e-02
1.160470790179118012e+03 1.934254103472773240e-02 7.643722497930691292e-05 1.926610380974842079e-02
1.164542617513079676e+03 1.880032152188620270e-02 7.459765515073985616e-05 1.872572386673546432e-02
1.168614444847041568e+03 1.827521095811539611e-02 7.279172636013473373e-05 1.820241923175526522e-02
1.172686272181003460e+03 1.776735453763447076e-02 7.102240396382935922e-05 1.769633213367064264e-02
1.176758099514965124e+03 1.727690885715410171e-02 6.929274582088824322e-05 1.720761611133321545e-02
1.180829926848927016e+03 1.680404213812963787e-02 6.760588979402399831e-05 1.673643624833561633e-02
