# wavenumber(cm^-1)  total O H
5.415530354169217162e+02 1.881824877222540993e-01 6.977935348275401571e-04 1.874846941874265538e-01
5.456248627508834943e+02 1.872118724651378185e-01 6.921015770212083544e-04 1.865197708881165817e-01
5.496966900848452724e+02 1.860337020866133506e-01 6.863575745821960195e-04 1.853473445120311369e-01
5.537685174188071642e+02 1.846868155704330383e-01 6.805747689081393954e-04 1.840062408015248896e-01
5.578403447527689423e+02 1.832399514781832273e-01 6.747926452384703060e-04 1.825651588329447184e-01
5.619121720867307204e+02 1.817807266574836267e-01 6.690723658499432699e-04 1.811116542916337002e-01
5.659839994206926121e+02 1.804007878704969037e-01 6.634910084128463684e-04 1.797372968620840061e-01
5.700558267546543902e+02 1.791798332337502242e-01 6.581311100545061488e-04 1.785217021236957247e-01
5.741276540886162820e+02 1.781713746047673685e-01 6.530641575575209246e-04 1.775183104472098372e-01
5.781994814225780601e+02 1.773929450088719550e-01 6.483304504971920896e-04 1.767446145583747297e-01
5.822713087565398382e+02 1.768228593642723057e-01 6.439211643456479745e-04 1.761789381999266657e-01
5.863431360905017300e+02 1.764045456813651269e-01 6.397695870350935971e-04 1.757647760943300830e-01
5.904149634244635081e+02 1.760579498592524106e-01 6.357565955387396500e-04 1.754221932637136661e-01
5.944867907584252862e+02 1.756958602566047745e-01 6.317310995922467351e-04 1.750641291570125269e-01
5.985586180923871780e+02 1.752416491692482259e-01 6.275411228215206551e-04 1.746141080464267137e-01
6.026304454263489561e+02 1.746443617207778798e-01 6.230674219295757399e-04 1.740212942988483280e-01
6.067022727603107342e+02 1.738875963571226702e-01 6.182504803466107790e-04 1.732693458767760597e-01
6.107741000942726259e+02 1.729901751795011600e-01 6.131036393984177178e-04 1.723770715401027886e-01
6.148459274282344040e+02 1.719987812428623308e-01 6.077091928864020599e-04 1.713910720499759732e-01
6.189177547621961821e+02 1.709748720517136611e-01 6.021989446219286075e-04 1.703726731070917266e-01
6.229895820961580739e+02 1.699795752896693657e-01 5.967244943223313060e-04 1.693828507953470119e-01
6.270614094301198520e+02 1.690604925547224691e-01 5.914244243326396717e-04 1.684690681303898374e-01
6.311332367640816301e+02 1.682433599382658351e-01 5.863954483158460070e-04 1.676569644899499889e-01
6.352050640980435219e+02 1.675297515915825652e-01 5.816729430808874552e-04 1.669480786485016410e-01
6.392768914320053000e+02 1.669001385485802125e-01 5.772238905678503396e-04 1.663229146580123829e-01
6.433487187659670781e+02 1.663202947457931014e-01 5.729527979191650390e-04 1.657473419478739385e-01
6.474205460999289699e+02 1.657486662955018897e-01 5.687190394009112183e-04 1.651799472561009396e-01
6.514923734338907479e+02 1.651428641558105037e-01 5.643623970106230545e-04 1.645785017587999000e-01
6.555642007678525260e+02 1.644645047725453169e-01 5.597323672690543211e-04 1.639047724052762334e-01
6.596360281018144178e+02 1.636826341479249991e-01 5.547160951522732333e-04 1.631279180527727135e-01
6.637078554357761959e+02 1.627764493892179531e-01 5.492597494710166816e-04 1.622271896397469437e-01
6.677796827697379740e+02 1.617378104721819698e-01 5.433789699596264667e-04 1.611944315022223184e-01
6.718515101036998658e+02 1.605733226005428560e-01 5.371557928105478866e-04 1.600361668077322774e-01
6.759233374376616439e+02 1.593050382243093033e-01 5.307220495880347064e-04 1.587743161747212639e-01
6.799951647716234220e+02 1.579685741010021793e-01 5.242321872300897403e-04 1.574443419137721012e-01
6.840669921055853138e+02 1.566079309985818069e-01 5.178310998846644055e-04 1.560900998986971544e-01
6.881388194395470919e+02 1.552674330888219045e-01 5.116241663835122393e-04 1.547558089224384259e-01
6.922106467735089836e+02 1.539825130191725122e-01 5.056566778770917514e-04 1.534768563412954312e-01
6.962824741074707617e+02 1.527719466020079353e-01 4.999079965640020658e-04 1.522720386054439712e-01
7.003543014414325398e+02 1.516341042510854220e-01 4.943023565102639761e-04 1.511398018945751542e-01
7.044261287753944316e+02 1.505487144701544433e-01 4.887339303959280365e-04 1.500599805397585251e-01
7.084979561093562097e+02 1.494838553054248786e-01 4.830997339552864844e-04 1.490007555714695786e-01
7.125697834433179878e+02 1.484060649678111410e-01 4.773313294764919344e-04 1.479287336383346696e-01
7.166416107772798796e+02 1.472903223519435867e-01 4.714160946887044693e-04 1.468189062572548831e-01
7.207134381112416577e+02 1.461266790680132988e-01 4.654014208999966576e-04 1.456612776471132853e-01
7.247852654452034358e+02 1.449215540749643483e-01 4.593801215638310055e-04 1.444621739534005245e-01
7.288570927791653276e+02 1.436936695013323051e-01 4.534612372127023896e-04 1.432402082641196228e-01
7.329289201131271057e+02 1.424665425550340481e-01 4.477354352390774126e-04 1.420188071197949486e-01
7.370007474470888837e+02 1.412605897805795929e-01 4.422464904718990779e-04 1.408183432901077281e-01
7.410725747810507755e+02 1.400878053891246589e-01 4.369788065964183219e-04 1.396508265825282258e-01
7.451444021150125536e+02 1.389507123169744507e-01 4.318657855085322153e-04 1.385188465314659001e-01
7.492162294489743317e+02 1.378454014921123016e-01 4.268166370069907223e-04 1.374185848551053302e-01
7.532880567829362235e+02 1.367667704743061874e-01 4.217524487914128426e-04 1.363450180255147692e-01
7.573598841168980016e+02 1.357132591849470327e-01 4.166385670571469977e-04 1.352966206178898845e-01
7.614317114508597797e+02 1.346887814386201199e-01 4.115011795146260266e-04 1.342772802591055137e-01
7.655035387848216715e+02 1.337009650283332574e-01 4.064213809691822167e-04 1.332945436473640666e-01
7.695753661187834496e+02 1.327566015458884752e-01 4.015081025433436812e-04 1.323550934433451176e-01
7.736471934527452277e+02 1.318565699355809251e-01 3.968591193289283604e-04 1.314597108162520178e-01
7.777190207867071194e+02 1.309928206889724167e-01 3.925239266377640070e-04 1.306002967623346722e-01
7.817908481206688975e+02 1.301491315953259842e-01 3.884817866741870919e-04 1.297606498086518179e-01
7.858626754546306756e+02 1.293056425670531806e-01 3.846428321959650606e-04 1.289209997348572112e-01
7.899345027885925674e+02 1.284453941882177652e-01 3.808718303049468332e-04 1.280645223579128245e-01
7.940063301225543455e+02 1.275600363358855294e-01 3.770262281280390608e-04 1.271830101077575104e-01
7.980781574565161236e+02 1.266520483756785331e-01 3.729954311852911285e-04 1.262790529444932641e-01
8.021499847904780154e+02 1.257322031350474600e-01 3.687285474566895978e-04 1.253634745875907841e-01
8.062218121244397935e+02 1.248130586473049919e-01 3.642427151553171002e-04 1.244488159321496534e-01
8.102936394584015716e+02 1.239011048989638042e-01 3.596114834626742149e-04 1.235414934155011080e-01
8.143654667923634634e+02 1.229910063841418849e-01 3.549395490016519984e-04 1.226360668351402505e-01
8.184372941263252415e+02 1.220647474422157097e-01 3.503338896768658510e-04 1.217144135525388415e-01
8.225091214602871332e+02 1.210965871728349186e-01 3.458808405189690025e-04 1.207507063323159519e-01
8.265809487942490250e+02 1.200622931100179258e-01 3.416345933722645203e-04 1.197206585166456366e-01
8.306527761282106894e+02 1.189491419509894482e-01 3.376170474438330588e-04 1.186115249035456093e-01
8.347246034621726949e+02 1.177625079625465032e-01 3.338243920699663714e-04 1.174286835704765330e-01
8.387964307961343593e+02 1.165258645852716157e-01 3.302340999857377845e-04 1.161956304852858751e-01
8.428682581300961374e+02 1.152733974211928719e-01 3.268075786534605193e-04 1.149465898425394289e-01
8.469400854640580292e+02 1.140372964281050477e-01 3.234875135525963510e-04 1.137138089145524750e-01
8.510119127980199210e+02 1.128340541786183315e-01 3.201929674420579013e-04 1.125138612111762776e-01
8.550837401319815854e+02 1.116548331599263033e-01 3.168176100510448900e-04 1.113380155498752827e-01
8.591555674659433635e+02 1.104638250569443397e-01 3.132359537977419915e-04 1.101505891031465956e-01
8.632273947999052552e+02 1.092058650560451954e-01 3.093193785830982041e-04 1.088965456774620699e-01
8.672992221338670333e+02 1.078213262217963403e-01 3.049594064638408214e-04 1.075163668153325258e-01
8.713710494678289251e+02 1.062636790931702213e-01 3.000920103102012191e-04 1.059635870828600501e-01
8.754428768017908169e+02 1.045140283756387234e-01 2.947152826984444874e-04 1.042193130929402745e-01
8.795147041357524813e+02 1.025878309395298060e-01 2.888941883401097187e-04 1.022989367511897285e-01
8.835865314697144868e+02 1.005315424077178610e-01 2.827498654054198509e-04 1.002487925423124759e-01
8.876583588036761512e+02 9.841022968431467621e-02 2.764356389399927165e-04 9.813379404537468653e-02
8.917301861376379293e+02 9.629007237206034520e-02 2.701058857296492689e-04 9.601996648633071008e-02
8.958020134715998211e+02 9.422118111395565154e-02 2.638858277444988644e-04 9.395729528621114823e-02
8.998738408055617128e+02 9.222582897217965203e-02 2.578497225511700366e-04 9.196797924962847592e-02
9.039456681395233772e+02 9.029522606750919889e-02 2.520121628112138639e-04 9.004321390469799402e-02
9.080174954734851553e+02 8.839512380898037480e-02 2.463333562469263824e-04 8.814879045273346647e-02
9.120893228074470471e+02 8.647782115354163412e-02 2.407356122667301862e-04 8.623708554127493264e-02
9.161611501414088252e+02 8.449644880723745921e-02 2.351258512761650202e-04 8.426132295596129584e-02
9.202329774753707170e+02 8.241719220160308168e-02 2.294182745118344383e-04 8.218777392709127050e-02
9.243048048093326088e+02 8.022629488684729360e-02 2.235522739049413342e-04 8.000274261294235134e-02
9.283766321432942732e+02 7.793070782061099766e-02 2.175026508036954453e-04 7.771320516980731452e-02
9.324484594772562787e+02 7.555333970491376339e-02 2.112814889080179509e-04 7.534205821600575836e-02
9.365202868112179431e+02 7.312531682774839337e-02 2.049329195103613620e-04 7.292038390823804561e-02
9.405921141451797212e+02 7.067809027233855346e-02 1.985231335440550019e-04 7.047956713879451052e-02
9.446639414791416129e+02 6.823765856248148465e-02 1.921282766655878335e-04 6.804553028581590557e-02
9.487357688131035047e+02 6.582197651863309906e-02 1.858225186187629629e-04 6.563615400001435174e-02
9.528075961470652828e+02 6.344133022960299351e-02 1.796679479095555085e-04 6.326166228169345651e-02
9.568794234810269472e+02 6.110054934295008205e-02 1.737073085593722217e-04 6.092684203439071439e-02
9.609512508149888390e+02 5.880165092037975549e-02 1.679601301965423607e-04 5.863369079018321273e-02
9.650230781489506171e+02 5.654582925066192756e-02 1.624225004298083348e-04 5.638340675023212345e-02
9.690949054829125089e+02 5.433436427085354403e-02 1.570704648552347484e-04 5.417729380599830419e-02
9.731667328168744007e+02 5.216867301345836511e-02 1.518666724255923251e-04 5.201680634103278411e-02
9.772385601508361788e+02 5.005009589314192431e-02 1.467693558882789877e-04 4.990332653725364914e-02
9.813103874847980705e+02 4.797998492057445330e-02 1.417421384600076593e-04 4.783824278211443876e-02
9.853822148187597350e+02 4.596032575665794095e-02 1.367627088190467681e-04 4.582356304783889722e-02
9.894540421527215130e+02 4.399468925306444095e-02 1.318283656652821916e-04 4.386286088739917155e-02
9.935258694866834048e+02 4.208900059218932677e-02 1.269569680337606361e-04 4.196204362415556499e-02
9.975976968206452966e+02 4.025158282809845195e-02 1.221829043618600607e-04 4.012939992373661113e-02
1.001669524154607075e+03 3.849218547231147980e-02 1.175490436055968578e-04 3.837463642870590080e-02
1.005741351488568739e+03 3.682012671770271833e-02 1.130968240355409367e-04 3.670702989366717711e-02
1.009813178822530631e+03 3.524207173439392049e-02 1.088572326074985751e-04 3.513321450178642780e-02
1.013885006156492409e+03 3.376016909638555191e-02 1.048451688727997127e-04 3.365532392751276192e-02
1.017956833490454301e+03 3.237119094220965165e-02 1.010586131115962492e-04 3.227013232909806129e-02
1.022028660824416193e+03 3.106700389217668251e-02 9.748247974979305981e-05 3.096952141242688764e-02
1.026100488158377857e+03 2.983626473810441215e-02 9.409557250661759287e-05 2.974216916559780516e-02
1.030172315492339749e+03 2.866685111231895983e-02 9.087818465713641699e-05 2.857597292766182392e-02
1.034244142826301641e+03 2.754833566683668675e-02 8.781789665658242797e-05 2.746051777018011439e-02
1.038315970160263305e+03 2.647384718652805863e-02 8.491196288086790759e-05 2.638893522364720370e-02
1.042387797494225197e+03 2.544089739607934345e-02 8.216598511309947594e-05 2.535873141096624608e-02
1.046459624828187088e+03 2.445108563790458420e-02 7.958982474324087790e-05 2.437149581316135072e-02
1.050531452162148753e+03 2.350890315511787107e-02 7.719245553426788838e-05 2.343171069958360775e-02
1.054603279496110645e+03 2.262005057117273329e-02 7.497749655851169981e-05 2.254507307461422333e-02
1.058675106830072536e+03 2.178972028135093414e-02 7.294059163207724877e-05 2.171677968971886391e-02
1.062746934164034201e+03 2.102120413538252283e-02 7.106895146692012171e-05 2.095013518391561011e-02
1.066818761497996093e+03 2.031502902985837800e-02 6.934264259232600380e-05 2.024568638726605488e-02
1.070890588831957984e+03 1.966866767927791249e-02 6.773686457541107711e-05 1.960093081470250589e-02
1.074962416165919649e+03 1.907676479283442611e-02 6.622454461005889499e-05 1.901054024822438140e-02
1.079034243499881541e+03 1.853177018996272213e-02 6.477891837884163851e-05 1.846699127158388937e-02
1.083106070833843432e+03 1.802486018135003240e-02 6.337608139344992034e-05 1.796148409995660181e-02
1.087177898167805097e+03 1.754702609214505230e-02 6.199756860975827314e-05 1.748502852353530507e-02
1.091249725501766989e+03 1.709019352454715576e-02 6.063281019055789724e-05 1.702956071435660426e-02
1.095321552835728880e+03 1.664820964797744662e-02 5.928096708263249585e-05 1.658892868089482595e-02
1.099393380169690545e+03 1.621752062614050666e-02 5.795142344081224105e-05 1.615956920269970634e-02
1.103465207503652437e+03 1.579738542491591902e-02 5.666231498280132359e-05 1.574072310993312324e-02
1.107537034837614328e+03 1.538955127286966741e-02 5.543695085502120101e-05 1.533411432201465217e-02
1.111608862171575993e+03 1.499743997638807412e-02 5.429868746512534101e-05 1.494314128892296201e-02
1.115680689505537885e+03 1.462502730035421770e-02 5.326544532791575078e-05 1.457176185502631095e-02
1.119752516839499776e+03 1.427569129954998038e-02 5.234533313757961650e-05 1.422334596641240331e-02
1.123824344173461441e+03 1.395131977975140602e-02 5.153460499588923379e-05 1.389978517475551692e-02
1.127896171507423333e+03 1.365188931291124418e-02 5.081848936939680573e-05 1.360107082354185780e-02
1.131967998841385224e+03 1.337558116576038555e-02 5.017454461840014632e-05 1.332540662114199345e-02
1.136039826175347116e+03 1.311933410168230653e-02 4.957744879521835827e-05 1.306975665288708996e-02
1.140111653509308780e+03 1.287960973924428230e-02 4.900379128308579238e-05 1.283060594796120446e-02
1.144183480843270672e+03 1.265310691712154788e-02 4.843559904425303117e-05 1.260467131807730713e-02
1.148255308177232564e+03 1.243721778998676912e-02 4.786189736953402890e-05 1.238935589261724347e-02
1.152327135511194228e+03 1.223014315632112853e-02 4.727832677218137290e-05 1.218286482954895368e-02
1.156398962845156120e+03 1.203072496257629603e-02 4.668543555353347064e-05 1.198403952702277106e-02
1.160470790179118012e+03 1.183815364479951816e-02 4.608654566522515483e-05 1.179206709913429088e-02
1.164542617513079676e+03 1.165173029111312743e-02 4.548600067580417094e-05 1.160624429043732517e-02
1.168614444847041568e+03 1.147080596694908389e-02 4.488824730500378106e-05 1.142591771964408462e-02
1.172686272181003460e+03 1.129491400691752002e-02 4.429775847719644779e-05 1.125061624844032881e-02
1.176758099514965124e+03 1.112400565536135304e-02 4.371945750533666079e-05 1.108028619785601972e-02
1.180829926848927016e+03 1.095864190107383347e-02 4.315916092256275553e-05 1.091548274015127426e-02
