# wavenumber(cm^-1)  total O H
1.180829926848927016e+03 4.411694685710808306e-02 1.778265422071196038e-04 4.393912031490097153e-02
1.184901754182888908e+03 4.366764237574351920e-02 1.766738612997880223e-04 4.349096851444372858e-02
1.188973581516850572e+03 4.323761581630908291e-02 1.756040943639571809e-04 4.306201172194511900e-02
1.193045408850812464e+03 4.282752025679722324e-02 1.746146666104046990e-04 4.265290559018684174e-02
1.197117236184774356e+03 4.243867611797692146e-02 1.737012375251833151e-04 4.226497488045174306e-02
1.201189063518736020e+03 4.207282106306929614e-02 1.728599413316967879e-04 4.189996112173759862e-02
1.205260890852697912e+03 4.173164527424712278e-02 1.720884369753249393e-04 4.155955683727178412e-02
1.209332718186659804e+03 4.141617164305956555e-02 1.713852068497129493e-04 4.124478643620983070e-02
1.213404545520621468e+03 4.112612919562426417e-02 1.707474528788996209e-04 4.095538174274536425e-02
1.217476372854583360e+03 4.085951929743938948e-02 1.701686658107300911e-04 4.068935063162867211e-02
1.221548200188545252e+03 4.061255953962422671e-02 1.696371804264951849e-04 4.044292235919773326e-02
1.225620027522506916e+03 4.038010478230579653e-02 1.691366886273305207e-04 4.021096809367844666e-02
1.229691854856468808e+03 4.015651023261017361e-02 1.686489174137027064e-04 3.998786131519647957e-02
1.233763682190430700e+03 3.993675903515161996e-02 1.681578047067725130e-04 3.976860123044482359e-02
1.237835509524392364e+03 3.971757386909815363e-02 1.676538645011381586e-04 3.954992000459702645e-02
1.241907336858354256e+03 3.949820555600917771e-02 1.671372608594808083e-04 3.933106829514968622e-02
1.245979164192316148e+03 3.928065601294335185e-02 1.666184617512442788e-04 3.911403755119209624e-02
1.250050991526277812e+03 3.906923436419755535e-02 1.661160869495978648e-04 3.890311827724794724e-02
1.254122818860239704e+03 3.886952553552275313e-02 1.656524436124538649e-04 3.870387309191025693e-02
1.258194646194201596e+03 3.868701866776301512e-02 1.652479742195319627e-04 3.852177069354346950e-02
1.262266473528163260e+03 3.852574834275128424e-02 1.649162012136384478e-04 3.836083214153765408e-02
1.266338300862125152e+03 3.838731143905328713e-02 1.646606391129226449e-04 3.822265079994037473e-02
1.270410128196087044e+03 3.827052954783127098e-02 1.644745953994484512e-04 3.810605495243182816e-02
1.274481955530048708e+03 3.817185385313269508e-02 1.643439535395298961e-04 3.800750989959315873e-02
1.278553782864010600e+03 3.808640287371153899e-02 1.642521571405861460e-04 3.792215071657094316e-02
1.282625610197972492e+03 3.800934185210190497e-02 1.641859410781749289e-04 3.784515591102373400e-02
1.286697437531934156e+03 3.793720968731961740e-02 1.641400840342690289e-04 3.777306960328537244e-02
1.290769264865896048e+03 3.786880851512577223e-02 1.641196856462725649e-04 3.770468882947950601e-02
1.294841092199857940e+03 3.780539423763083079e-02 1.641391609098838823e-04 3.764125507672098220e-02
1.298912919533819604e+03 3.775011133182216982e-02 1.642181146409742230e-04 3.758589321718124043e-02
1.302984746867781496e+03 3.770684336652040114e-02 1.643752283826246854e-04 3.754246813813779532e-02
1.307056574201743388e+03 3.767883273880893308e-02 1.646219566683479961e-04 3.751421078214062232e-02
1.311128401535705052e+03 3.766750073681986166e-02 1.649579595127100896e-04 3.750254277730719066e-02
1.315200228869666944e+03 3.767184373726042285e-02 1.653697245729412600e-04 3.750647401268750875e-02
1.319272056203628836e+03 3.768860612136275268e-02 1.658328859330760667e-04 3.752277323542971971e-02
1.323343883537590500e+03 3.771318813870850467e-02 1.663176255465716549e-04 3.754687051316193958e-02
1.327415710871552392e+03 3.774101480610554671e-02 1.667956182344706886e-04 3.757421918787107878e-02
1.331487538205514284e+03 3.776894684123297680e-02 1.672465622693869382e-04 3.760170027896360401e-02
1.335559365539475948e+03 3.779630621477951535e-02 1.676625595107764772e-04 3.762864365526873145e-02
1.339631192873437840e+03 3.782522080068928538e-02 1.680493768915406849e-04 3.765717142379775006e-02
1.343703020207399732e+03 3.786021937679188987e-02 1.684246447617940843e-04 3.769179473203012470e-02
1.347774847541361396e+03 3.790725029705863808e-02 1.688139535464264413e-04 3.773843634351224663e-02
1.351846674875323288e+03 3.797246926594020910e-02 1.692462862422937689e-04 3.780322297969791745e-02
1.355918502209285180e+03 3.806118461821006438e-02 1.697501392459799057e-04 3.789143447896409223e-02
1.359990329543246844e+03 3.817725194377706577e-02 1.703511316717978234e-04 3.800690081210527510e-02
1.364062156877208736e+03 3.832301633354378428e-02 1.710711534603704038e-04 3.815194518008342695e-02
1.368133984211170628e+03 3.849968866401275169e-02 1.719284807282386407e-04 3.832776018328455658e-02
1.372205811545132292e+03 3.870789553436550234e-02 1.729380356602542939e-04 3.853495749870524539e-02
1.376277638879094184e+03 3.894811508805512412e-02 1.741111506245173488e-04 3.877400393743062057e-02
1.380349466213056076e+03 3.922080665088618912e-02 1.754546802937967094e-04 3.904535197059240403e-02
1.384421293547017967e+03 3.952621336054360640e-02 1.769698358135985816e-04 3.934924352473003623e-02
1.388493120880979632e+03 3.986398616006552043e-02 1.786514337405150971e-04 3.968533472632503056e-02
1.392564948214941523e+03 4.023287081211469191e-02 1.804882155712078814e-04 4.005238259654348570e-02
1.396636775548903415e+03 4.063067853010911973e-02 1.824645290550184833e-04 4.044821400105409748e-02
1.400708602882865080e+03 4.105463818333356107e-02 1.845631466752344053e-04 4.087007503665831404e-02
1.404780430216826971e+03 4.150206075893351360e-02 1.867685651226563240e-04 4.131529219381085971e-02
1.408852257550788863e+03 4.197110957283890775e-02 1.890699652418709848e-04 4.178203960759706292e-02
1.412924084884750528e+03 4.246142149446240077e-02 1.914631656320171685e-04 4.226995832883040372e-02
1.416995912218712419e+03 4.297438273378938189e-02 1.939512811865586972e-04 4.278043145260286562e-02
1.421067739552674311e+03 4.351299776032844374e-02 1.965442189915342917e-04 4.331645354133693143e-02
1.425139566886635976e+03 4.408144025296417690e-02 1.992574329024574453e-04 4.388218282006171866e-02
1.429211394220597867e+03 4.468447685726929797e-02 2.021104277966100679e-04 4.448236642947269587e-02
1.433283221554559759e+03 4.532697063668010562e-02 2.051253862129690886e-04 4.512184525046718242e-02
1.437355048888521424e+03 4.601360532319319352e-02 2.083260992176417766e-04 4.580527922397557850e-02
1.441426876222483315e+03 4.674886332323542615e-02 2.117372433526176886e-04 4.653712607988282762e-02
1.445498703556445207e+03 4.753719307494837926e-02 2.153840143700493093e-04 4.732180906057836811e-02
1.449570530890406872e+03 4.838325489417754505e-02 2.192921693318094253e-04 4.816396272484578522e-02
1.453642358224368763e+03 4.929214816275011291e-02 2.234885423004519798e-04 4.906865962044969220e-02
1.457714185558330655e+03 5.026957459731947603e-02 2.280019986753634089e-04 5.004157259864411289e-02
1.461786012892292320e+03 5.132194505091758341e-02 2.328645783779084450e-04 5.108908047253971768e-02
1.465857840226254211e+03 5.245646090582208043e-02 2.381123570813045882e-04 5.221834854874076587e-02
1.469929667560216103e+03 5.368118962514005499e-02 2.437854973508732652e-04 5.343740412778923143e-02
1.474001494894177767e+03 5.500512652798907054e-02 2.499271975810459195e-04 5.475519933040805254e-02
1.478073322228139659e+03 5.643822089717039081e-02 2.565817639143920048e-04 5.618163913325604358e-02
1.482145149562101551e+03 5.799136271158435163e-02 2.637926358075180690e-04 5.772757007577683508e-02
1.486216976896063215e+03 5.967636927427342336e-02 2.716015757480337795e-04 5.940476769852541528e-02
1.490288804230025107e+03 6.150604713992129102e-02 2.800501003226783911e-04 6.122599703959863415e-02
1.494360631563986999e+03 6.349439714076650365e-02 2.891834919579764577e-04 6.320521364880855864e-02
1.498432458897948663e+03 6.565696340170901202e-02 2.990565964960347671e-04 6.535790680521300078e-02
1.502504286231910555e+03 6.801122502698284111e-02 3.097395567985206577e-04 6.770148547018436935e-02
1.506576113565872447e+03 7.057685182034020843e-02 3.213212193589792863e-04 7.025553060098128910e-02
1.510647940899834111e+03 7.337566170496613582e-02 3.339085644633049839e-04 7.304175314050287415e-02
1.514719768233796003e+03 7.643126396956331781e-02 3.476221260148036401e-04 7.608364184354855786e-02
1.518791595567757895e+03 7.976862033161732923e-02 3.625894712844010656e-04 7.940603086033297398e-02
1.522863422901719559e+03 8.341400619010527762e-02 3.789405415671330719e-04 8.303506564853821437e-02
1.526935250235681451e+03 8.739597087205433490e-02 3.968091317500546883e-04 8.699916174030428162e-02
1.531007077569643343e+03 9.174776524544991929e-02 4.163435091777664731e-04 9.133142173627217808e-02
1.535078904903605007e+03 9.651130293357911005e-02 4.377263122579295182e-04 9.607357662132121057e-02
1.539150732237566899e+03 1.017421472544797617e-01 4.612003164095353344e-04 1.012809469380702848e-01
1.543222559571528791e+03 1.075144794405354098e-01 4.870937564783083462e-04 1.070273856840571192e-01
1.547294386905490455e+03 1.139247549326027620e-01 5.158379662126698784e-04 1.134089169663901470e-01
1.551366214239452347e+03 1.210929826268124510e-01 5.479718789679788749e-04 1.205450107478445443e-01
1.555438041573414239e+03 1.291612986643385086e-01 5.841322189930522185e-04 1.285771664453455032e-01
1.559509868907375903e+03 1.382905776045863788e-01 6.250337837939229845e-04 1.376655438207924909e-01
1.563581696241337795e+03 1.486568752288022766e-01 6.714491730770948260e-04 1.479854260557252610e-01
1.567653523575299687e+03 1.604500940036200363e-01 7.241996645071300089e-04 1.597258943391129393e-01
1.571725350909261351e+03 1.738770350826474020e-01 7.841672558248800537e-04 1.730928678268225662e-01
1.575797178243223243e+03 1.891697902294305900e-01 8.523318731335055012e-04 1.883174583562971516e-01
1.579869005577185135e+03 2.065983767790015579e-01 9.298283802853639108e-04 2.056685483987162333e-01
1.583940832911146799e+03 2.264840818288470226e-01 1.018007448956220100e-03 2.254660743798908018e-01
1.588012660245108691e+03 2.492078319984298018e-01 1.118475359882854271e-03 2.480893566385470039e-01
1.592084487579070583e+03 2.752067717923633028e-01 1.233083210281597092e-03 2.739736885820817092e-01
1.596156314913032247e+03 3.049527025302438132e-01 1.363837953447092884e-03 3.035888645767967353e-01
1.600228142246994139e+03 3.389083638614291405e-01 1.512717142680840027e-03 3.373956467187483321e-01
1.604299969580956031e+03 3.774615448390006289e-01 1.681385588172645872e-03 3.757801592508280830e-01
1.608371796914917695e+03 4.208420410731813499e-01 1.870833105290025528e-03 4.189712079678912238e-01
1.612443624248879587e+03 4.690315091577515472e-01 2.080974419669446955e-03 4.669505347380821236e-01
1.616515451582841479e+03 5.216801203925468533e-01 2.310270442071151072e-03 5.193698499504756372e-01
1.620587278916803143e+03 5.780454949558044841e-01 2.555439784885780129e-03 5.754900551709187795e-01
1.624659106250765035e+03 6.369680041212383292e-01 2.811326815677027934e-03 6.341566773055612449e-01
1.628730933584726927e+03 6.968920781865677316e-01 3.070976126186366912e-03 6.938211020603812784e-01
1.632802760918688818e+03 7.559362895322067066e-01 3.325934438590311647e-03 7.526103550936164011e-01
1.636874588252650483e+03 8.120069809341927680e-01 3.566764313950776446e-03 8.084402166202421247e-01
1.640946415586612375e+03 8.629427560930208463e-01 3.783716794880760074e-03 8.591590392981401925e-01
1.645018242920574266e+03 9.066719083861503048e-01 3.967480561848022759e-03 9.027044278243021580e-01
1.649090070254536158e+03 9.413630457862666168e-01 4.109910461689800579e-03 9.372531353245768804e-01
1.653161897588498050e+03 9.655511720800085129e-01 4.204642301762841032e-03 9.613465297782457508e-01
1.657233724922459714e+03 9.782267413236510611e-01 4.247522895289061740e-03 9.739792184283622145e-01
1.661305552256421379e+03 9.788823131633215269e-01 4.236819074385402527e-03 9.746454940889360818e-01
1.665377379590383043e+03 9.675185550893221631e-01 4.173207998928773858e-03 9.633453470903934335e-01
1.669449206924345390e+03 9.446167163049519200e-01 4.059584009892514521e-03 9.405571322950592172e-01
1.673521034258306827e+03 9.110872151106736982e-01 3.900737008243129744e-03 9.071864781024305824e-01
1.677592861592268719e+03 8.682034744539197657e-01 3.702960737158277928e-03 8.645005137167615095e-01
1.681664688926230610e+03 8.175274201366518056e-01 3.473638449338559663e-03 8.140537816873132382e-01
1.685736516260192275e+03 7.608295943341076839e-01 3.220834562486982015e-03 7.576087597716207878e-01
1.689808343594154167e+03 7.000042223022304722e-01 2.952902236679397305e-03 6.970513200655512609e-01
1.693880170928116058e+03 6.369789297921055748e-01 2.678105431187581369e-03 6.343008243609179475e-01
1.697951998262077495e+03 5.736204022838973238e-01 2.404253390157157742e-03 5.712161488937402831e-01
1.702023825596039842e+03 5.116404123591916653e-01 2.138354440282358611e-03 5.095020579189093457e-01
1.706095652930001506e+03 4.525099446617948939e-01 1.886309235651793077e-03 4.506236354261431432e-01
1.710167480263963171e+03 3.973910890169474186e-01 1.652674133398171442e-03 3.957384148835493276e-01
1.714239307597924835e+03 3.470958489147750736e-01 1.440527235312376395e-03 3.456553216794627792e-01
1.718311134931886727e+03 3.020777742027565549e-01 1.251460179864623441e-03 3.008263140228918942e-01
1.722382962265848619e+03 2.624570835697007110e-01 1.085699800106215956e-03 2.613713837695945119e-01
1.726454789599810510e+03 2.280741216268876437e-01 9.423407486179732288e-04 2.271317808782696568e-01
1.730526616933772402e+03 1.985612430034391640e-01 8.196502150135002778e-04 1.977415927884256797e-01
1.734598444267734067e+03 1.734208316594438859e-01 7.153950077359589720e-04 1.727054366517079553e-01
1.738670271601695958e+03 1.520976786451374851e-01 6.271424894388935144e-04 1.514705361556986374e-01
1.742742098935657850e+03 1.340369839723792311e-01 5.524990836737369085e-04 1.334844848887055124e-01
1.746813926269619742e+03 1.187237296259754105e-01 4.892688717596003307e-04 1.182344607542158144e-01
1.750885753603581634e+03 1.057037037149234637e-01 4.355341538252384165e-04 1.052681695610982321e-01
1.754957580937543298e+03 9.458983518501010157e-02 3.896743554040362346e-04 9.420016082960609716e-02
1.759029408271504963e+03 8.505906690894703137e-02 3.503462790610875209e-04 8.470872062988595019e-02
1.763101235605466627e+03 7.684477300313050097e-02 3.164474335239040323e-04 7.652832556960662003e-02
1.767173062939428974e+03 6.972828821553944678e-02 2.870775638304275536e-04 6.944121065170906493e-02
1.771244890273390411e+03 6.353129007967528441e-02 2.615052796154999004e-04 6.326978480005980565e-02
1.775316717607352302e+03 5.810929621338478679e-02 2.391401658914861397e-04 5.787015604749332770e-02
1.779388544941314194e+03 5.334581144442979150e-02 2.195077471702992886e-04 5.312630369725953455e-02
1.783460372275275859e+03 4.914667489817718671e-02 2.022250599108687424e-04 4.894444983826635315e-02
1.787532199609237750e+03 4.543460029859821420e-02 1.869768568476160736e-04 4.524762344175060208e-02
1.791604026943199642e+03 4.214435565914430304e-02 1.734946598859261782e-04 4.197086099925837616e-02
1.795675854277161079e+03 3.921917892881622569e-02 1.615415599631249313e-04 3.905763736885313475e-02
1.799747681611123426e+03 3.660878937699305058e-02 1.509044817964012137e-04 3.645788489519664194e-02
1.803819508945085090e+03 3.426887166034755378e-02 1.413932969675015265e-04 3.412747836338005103e-02
1.807891336279046754e+03 3.216144202378432709e-02 1.328439373158086297e-04 3.202859808646855294e-02
1.811963163613008419e+03 3.025528978582945477e-02 1.251216464395511231e-04 3.013016813938992899e-02
1.816034990946970311e+03 2.852581843846171972e-02 1.181211508608752679e-04 2.840769728760085891e-02
1.820106818280932202e+03 2.695401229829047507e-02 1.117624538520039574e-04 2.684224984443849341e-02
1.824178645614894094e+03 2.552472840326583392e-02 1.059832093591251475e-04 2.541874519390673742e-02
1.828250472948855986e+03 2.422484354271834534e-02 1.007302044498863618e-04 2.412411333826849913e-02
1.832322300282817650e+03 2.304184128155393682e-02 9.595275166991488840e-05 2.294588852988404051e-02
1.836394127616779542e+03 2.196320840757150575e-02 9.159979331797617273e-05 2.187160861425354111e-02
1.840465954950741434e+03 2.097665000088266146e-02 8.762083427015689564e-05 2.088902916661252232e-02
1.844537782284703326e+03 2.007080431148122387e-02 8.396927052744524833e-05 1.998683504095379732e-02
1.848609609618665218e+03 1.923598571863950960e-02 8.060593059846434135e-05 1.915537978804103883e-02
1.852681436952626882e+03 1.846455420590223384e-02 7.750092511101989382e-05 1.838705328079125872e-02
1.856753264286588546e+03 1.775074516506597311e-02 7.463295370205783724e-05 1.767611221136391672e-02
1.860825091620550211e+03 1.709006868178271701e-02 7.198648659735808121e-05 1.701808219518540638e-02
1.864896918954512557e+03 1.647857471837808202e-02 6.954814192268733947e-05 1.640902657645542523e-02
1.868968746288473994e+03 1.591230727929211428e-02 6.730377888996293253e-05 1.584500350040221606e-02
1.873040573622435886e+03 1.538714576844683532e-02 6.523733723406559574e-05 1.532190843121279331e-02
1.877112400956397778e+03 1.489903165777544183e-02 6.333158696457741386e-05 1.483570007081089562e-02
1.881184228290359442e+03 1.444440373332176765e-02 6.157013703490570240e-05 1.438283359628690639e-02
1.885256055624321334e+03 1.402059145500166373e-02 5.993962496855693718e-05 1.396065183003311096e-02
1.889327882958283226e+03 1.362596351154797200e-02 5.843108856536318341e-05 1.356753242298265605e-02
1.893399710292245118e+03 1.325976029753571372e-02 5.703998879523134282e-05 1.320272030874048916e-02
1.897471537626207009e+03 1.292168506677655870e-02 5.576495219790136149e-05 1.286592011457867758e-02
1.901543364960168674e+03 1.261142282978155137e-02 5.460576987046291542e-05 1.255681705991110522e-02
1.905615192294130566e+03 1.232826545216344528e-02 5.356137408855399533e-05 1.227470407807492933e-02
1.909687019628092003e+03 1.207095538170852543e-02 5.262840637252632573e-05 1.201832697533606296e-02
1.913758846962053894e+03 1.183775994776293736e-02 5.180070052817011857e-05 1.178595924723481805e-02
1.917830674296016241e+03 1.162670181412847441e-02 5.106967832988265621e-05 1.157563213579863165e-02
1.921902501629977678e+03 1.143583186238523140e-02 5.042540894295199016e-05 1.138540645344233125e-02
1.925974328963939570e+03 1.126344402695293734e-02 4.985796278529990407e-05 1.121358606416768787e-02
1.930046156297901234e+03 1.110817871175841590e-02 4.935868324339868406e-05 1.105882002851505015e-02
1.934117983631863126e+03 1.096901359628828232e-02 4.892106646437583382e-05 1.092009252982394096e-02
1.938189810965825018e+03 1.084517495963714141e-02 4.854104805515383842e-05 1.079663391158204415e-02
1.942261638299786910e+03 1.073601161719548239e-02 4.821663200056337448e-05 1.068779498519495906e-02
1.946333465633748801e+03 1.064086460666131308e-02 4.794695457991270582e-05 1.059291765208144817e-02
1.950405292967710466e+03 1.055895289109900700e-02 4.773103462637801227e-05 1.051122185647268906e-02
1.954477120301672358e+03 1.048928900738854350e-02 4.756657865919249436e-05 1.044172242872935807e-02
1.958548947635633795e+03 1.043063976766575585e-02 4.744923202963789342e-05 1.038319053563619213e-02
1.962620774969596141e+03 1.038154855285582968e-02 4.737256020806239996e-05 1.033417599264780870e-02
1.966692602303558033e+03 1.034042852846022743e-02 4.732881942910020144e-05 1.029309970903114282e-02
1.970764429637519470e+03 1.030571712782889227e-02 4.731030057460829986e-05 1.025840682725432697e-02
1.974836256971481362e+03 1.027605738887540920e-02 4.731080728633059760e-05 1.022874658158911057e-02
1.978908084305443026e+03 1.025045362968976873e-02 4.732675420679121844e-05 1.020312687548300366e-02
1.982979911639404918e+03 1.022834922608877040e-02 4.735748640545262548e-05 1.018099173968338260e-02
1.987051738973366810e+03 1.020959659511328464e-02 4.740469152577252621e-05 1.016219190358755818e-02
1.991123566307328701e+03 1.019432640410581833e-02 4.747109991695297340e-05 1.014685530418890994e-02
1.995195393641290593e+03 1.018275886139504913e-02 4.755891771073072572e-05 1.013519994368434693e-02
1.999267220975252258e+03 1.017501855358387761e-02 4.766851570126925687e-05 1.012735003788265906e-02
2.003339048309214149e+03 1.017100728773339020e-02 4.779777685545902706e-05 1.012320951087797467e-02
2.007410875643175586e+03 1.017036056761401117e-02 4.794224293346541373e-05 1.012241832468056477e-02
2.011482702977137478e+03 1.017247687363495925e-02 4.809590735600199196e-05 1.012438096627901393e-02
2.015554530311099825e+03 1.017658233528905345e-02 4.825229472680348040e-05 1.012833004056229967e-02
2.019626357645061262e+03 1.018178878300246906e-02 4.840542141258127813e-05 1.013338336158995691e-02
2.023698184979023154e+03 1.018712131277992733e-02 4.855034875845692943e-05 1.013857096402148369e-02
2.027770012312984818e+03 1.019152165617976530e-02 4.868325616173140187e-05 1.014283840001808934e-02
2.031841839646946710e+03 1.019385912821803644e-02 4.880117615231127306e-05 1.014505795206578631e-02
2.035913666980908602e+03 1.019298747459228272e-02 4.890165858940188426e-05 1.014408581600291862e-02
2.039985494314870493e+03 1.018786879295254487e-02 4.898262278375197746e-05 1.013888617016885096e-02
2.044057321648832385e+03 1.017775190516480126e-02 4.904253064749279363e-05 1.012870937451733171e-02
2.048129148982794050e+03 1.016235760080160325e-02 4.908083332400639553e-05 1.011327676747765178e-02
2.052200976316755714e+03 1.014200375838172387e-02 4.909848731378506500e-05 1.009290527106799194e-02
2.056272803650717833e+03 1.011760980510933300e-02 4.909826693460066091e-05 1.006851153817478646e-02
2.060344630984679497e+03 1.009055177451319459e-02 4.908464272842506749e-05 1.004146713178480539e-02
2.064416458318641162e+03 1.006238542256882376e-02 4.906313171810208404e-05 1.001332229085075305e-02
2.068488285652603281e+03 1.003449887629191337e-02 4.903920505070122045e-05 9.985459671241278187e-03
2.072560112986564945e+03 1.000778257648745131e-02 4.901700001456890752e-05 9.958765576472933256e-03
2.076631940320526610e+03 9.982404031348340867e-03 4.899817441287963388e-05 9.933405856935514922e-03
2.080703767654488729e+03 9.957748584909153003e-03 4.898123319708590651e-05 9.908767351712116644e-03
2.084775594988450393e+03 9.932543676583650491e-03 4.896155082781345001e-05 9.883582125755897146e-03
2.088847422322412058e+03 9.905136104425593321e-03 4.893213592703858476e-05 9.856203968498603377e-03
2.092919249656374177e+03 9.873852881207470511e-03 4.888498463946179751e-05 9.824967896568056330e-03
2.096991076990335841e+03 9.837356174950309673e-03 4.881270084488677691e-05 9.788543474105470404e-03
2.101062904324297506e+03 9.794905908833490688e-03 4.870997443034184653e-05 9.746195934403201547e-03
2.105134731658259625e+03 9.746468436729419441e-03 4.857453338583431982e-05 9.697893903343614286e-03
2.109206558992221289e+03 9.692649871624837640e-03 4.840732158146986706e-05 9.644242550043416115e-03
2.113278386326182954e+03 9.634478114253882536e-03 4.821186788105920405e-05 9.586266246372873029e-03
2.117350213660145073e+03 9.573096817884272150e-03 4.799304254723303626e-05 9.525103775337089712e-03
2.121422040994106737e+03 9.509456810580373121e-03 4.775557227621252864e-05 9.461701238304224756e-03
2.125493868328068402e+03 9.444089102945297381e-03 4.750274757362648394e-05 9.396586355371713134e-03
2.129565695662030521e+03 9.377018097927328558e-03 4.723568259501968291e-05 9.329782415332348380e-03
2.133637522995992185e+03 9.307830910336512345e-03 4.695330117812068072e-05 9.260877609158415374e-03
2.137709350329953850e+03 9.235871722370194575e-03 4.665298704060261901e-05 9.189218735329652069e-03
2.141781177663915969e+03 9.160493939396855897e-03 4.633163276100977487e-05 9.114162306635901004e-03
2.145853004997877633e+03 9.081289566623837461e-03 4.598672080354107773e-05 9.035302845820309889e-03
2.149924832331839298e+03 8.998228917077702449e-03 4.561710114422040029e-05 8.952611815933549100e-03
2.153996659665801417e+03 8.911678894319161395e-03 4.522327397179087556e-05 8.866455620347409375e-03
2.158068486999763081e+03 8.822311108622202594e-03 4.480718048904143690e-05 8.777503928133223790e-03
2.162140314333724746e+03 8.730945692921690884e-03 4.437167204597014921e-05 8.686574020875765384e-03
2.166212141667686865e+03 8.638390453997613072e-03 4.391990595515133592e-05 8.594470548042503627e-03
2.170283969001648529e+03 8.545324452602360080e-03 4.345488458822884632e-05 8.501869568014177800e-03
2.174355796335610194e+03 8.452247026378961053e-03 4.297923948765013916e-05 8.409267786891355678e-03
2.178427623669572313e+03 8.359481472642820918e-03 4.249522441551503276e-05 8.316986248227372855e-03
2.182499451003533977e+03 8.267201656147346589e-03 4.200478588109968442e-05 8.225196870266297117e-03
2.186571278337495642e+03 8.175448429303575418e-03 4.150956788936135494e-05 8.133938861414266586e-03
2.190643105671457761e+03 8.084120020971089643e-03 4.101077884386115132e-05 8.043109242127255420e-03
2.194714933005419425e+03 7.992946562380379150e-03 4.050896235984827041e-05 7.952437600020578062e-03
2.198786760339381090e+03 7.901479650549688219e-03 4.000381012093672022e-05 7.861475840428802653e-03
2.202858587673343209e+03 7.809131886816792281e-03 3.949418261985440399e-05 7.769637704196971813e-03
2.206930415007304873e+03 7.715285319385034590e-03 3.897844416310769982e-05 7.676306875221977286e-03
2.211002242341266538e+03 7.619458010559722327e-03 3.845509455111969751e-05 7.581002916008673306e-03
2.215074069675228657e+03 7.521487684069880046e-03 3.792354468482644691e-05 7.483564139385068432e-03
2.219145897009190321e+03 7.421674493870480602e-03 3.738479674023644200e-05 7.384289697130290604e-03
2.223217724343151986e+03 7.320829748800339494e-03 3.684179098578103299e-05 7.283987957814616263e-03
2.227289551677114105e+03 7.220203030195665103e-03 3.629927297238704376e-05 7.183903757223331077e-03
2.231361379011075769e+03 7.121296932151220845e-03 3.576318144466468209e-05 7.085533750706599077e-03
2.235433206345037433e+03 7.025612662987892540e-03 3.523970247503297636e-05 6.990372960512906964e-03
2.239505033678999553e+03 6.934388714934550460e-03 3.473422613293408398e-05 6.899654488801676075e-03
2.243576861012961217e+03 6.848393158663357121e-03 3.425045092696160198e-05 6.814142707736463647e-03
2.247648688346922881e+03 6.767810658424355807e-03 3.378981539766946719e-05 6.734020843026744182e-03
2.251720515680885001e+03 6.692237166130259041e-03 3.335133076804272956e-05 6.658885835362257470e-03
2.255792343014846665e+03 6.620769319654007563e-03 3.293178833562215765e-05 6.587837531318451942e-03
2.259864170348808329e+03 6.552159686940606069e-03 3.252625392101392163e-05 6.519633433019661299e-03
2.263935997682770449e+03 6.485005197750174158e-03 3.212874799513632413e-05 6.452876449755081886e-03
2.268007825016732113e+03 6.417940911082981210e-03 3.173302791934434286e-05 6.386207883163655570e-03
2.272079652350694232e+03 6.349818558480838093e-03 3.133340919271311283e-05 6.318485149288145634e-03
2.276151479684655897e+03 6.279854055847291713e-03 3.092556213112796799e-05 6.248928493716172927e-03
2.280223307018617561e+03 6.207729078963782066e-03 3.050719485131357241e-05 6.177221884112531550e-03
2.284295134352579680e+03 6.133631502355600326e-03 3.007850106550987999e-05 6.103553001290097646e-03
2.288366961686541345e+03 6.058222541253477193e-03 2.964224289156302828e-05 6.028580298361926708e-03
2.292438789020503009e+03 5.982528072870685158e-03 2.920338044663840386e-05 5.953324692424068892e-03
2.296510616354465128e+03 5.907767365962010228e-03 2.876825555937755706e-05 5.878999110402656839e-03
2.300582443688426793e+03 5.835149668120912306e-03 2.834346229786004052e-05 5.806806205823114922e-03
2.304654271022388457e+03 5.765680856417983863e-03 2.793464696893582262e-05 5.737746209449091916e-03
2.308726098356350576e+03 5.700022711816229992e-03 2.754552736838741521e-05 5.672477184447925237e-03
2.312797925690312240e+03 5.638434436001675196e-03 2.717737752228304837e-05 5.611257058479407651e-03
2.316869753024273905e+03 5.580803234293676973e-03 2.682909639900325820e-05 5.553974137894693644e-03
2.320941580358236024e+03 5.526745798496472510e-03 2.649780800347474008e-05 5.500247990493005099e-03
2.325013407692197688e+03 5.475744148161697591e-03 2.617978618819909417e-05 5.449564361973521960e-03
2.329085235026159353e+03 5.427273865189286353e-03 2.587141590456745898e-05 5.401402449284743550e-03
2.333157062360121472e+03 5.380891584921800724e-03 2.556992131094045325e-05 5.355321663610875145e-03
2.337228889694083136e+03 5.336267542249325743e-03 2.527369897385724852e-05 5.310993843275488464e-03
2.341300717028044801e+03 5.293170286281592869e-03 2.498224624992821663e-05 5.268188040031692408e-03
2.345372544362006920e+03 5.251426307401743827e-03 2.469581106602648424e-05 5.226730496335746552e-03
2.349444371695968584e+03 5.210882059428882836e-03 2.441496019621653725e-05 5.186467099232676056e-03
2.353516199029930249e+03 5.171389177832452083e-03 2.414024906640412411e-05 5.147248928766052882e-03
2.357588026363892368e+03 5.132819534883481527e-03 2.387209327447245344e-05 5.108947441609027959e-03
2.361659853697854032e+03 5.095101570322854365e-03 2.361083290041963333e-05 5.071490737422443100e-03
