# wavenumber(cm^-1)  total O H
4.479010067357999105e+02 1.485970503529561726e-01 9.892034003738511740e-04 1.476078469525823333e-01
4.519728340697616886e+02 1.505753713228460411e-01 9.703361335749941929e-04 1.496050351892710684e-01
4.560446614037235236e+02 1.526286500264822932e-01 9.523750198251146283e-04 1.516762750066571741e-01
4.601164887376853585e+02 1.547987429157505757e-01 9.348159858719676946e-04 1.538639269298786305e-01
4.641883160716471366e+02 1.570779709058715001e-01 9.171925861150722172e-04 1.561607783197564436e-01
4.682601434056089715e+02 1.594180060411104494e-01 8.991869052643165858e-04 1.585188191358461451e-01
4.723319707395708065e+02 1.617450577398880096e-01 8.807214895013786666e-04 1.608643362503866525e-01
4.764037980735326414e+02 1.639755256119384552e-01 8.619969775209752622e-04 1.631135286344174984e-01
4.804756254074944195e+02 1.660279556893881070e-01 8.434513937617760596e-04 1.651845042956263387e-01
4.845474527414562544e+02 1.678300102447134456e-01 8.256397335601607223e-04 1.670043705111532995e-01
4.886192800754180894e+02 1.693218119930684773e-01 8.090603562226371176e-04 1.685127516368458700e-01
4.926911074093798675e+02 1.704582858807591195e-01 7.939779571327358794e-04 1.696643079236264118e-01
4.967629347433417024e+02 1.712125819129285687e-01 7.803016038776049938e-04 1.704322803090509153e-01
5.008347620773035374e+02 1.715807972912952450e-01 7.675648809109720822e-04 1.708132324103842636e-01
5.049065894112653154e+02 1.715861297170704625e-01 7.550253515692787777e-04 1.708311043655011685e-01
5.089784167452271504e+02 1.712794779002725920e-01 7.418616250615578693e-04 1.705376162752110236e-01
5.130502440791889285e+02 1.707340685239039091e-01 7.274120623958777246e-04 1.700066564615080322e-01
5.171220714131508203e+02 1.700338111562904042e-01 7.113824881821307743e-04 1.693224286681082602e-01
5.211938987471125984e+02 1.692578525035612902e-01 6.939580172112703310e-04 1.685638944863500355e-01
5.252657260810743765e+02 1.684659209228177024e-01 6.757840213555655565e-04 1.677901369014621058e-01
5.293375534150362682e+02 1.676894305005788843e-01 6.578227539612108111e-04 1.670316077466176552e-01
5.334093807489980463e+02 1.669315857878999332e-01 6.411303686647858288e-04 1.662904554192351503e-01
5.374812080829598244e+02 1.661764607776524405e-01 6.266207523186611856e-04 1.655498400253337943e-01
5.415530354169217162e+02 1.654035150184834380e-01 6.148811422334416691e-04 1.647886338762500069e-01
5.456248627508834943e+02 1.646017446144801832e-01 6.060822367043323250e-04 1.639956623777758526e-01
5.496966900848452724e+02 1.637776857513073558e-01 5.999922354593453105e-04 1.631776935158480435e-01
5.537685174188071642e+02 1.629539129284750254e-01 5.960728840041531985e-04 1.623578400444708747e-01
5.578403447527689423e+02 1.621586113249503802e-01 5.936168672939494840e-04 1.615649944576564023e-01
5.619121720867307204e+02 1.614106848999203869e-01 5.918843344576139344e-04 1.608188005654627994e-01
5.659839994206926121e+02 1.607070754108487487e-01 5.902091756106857831e-04 1.601168662352380756e-01
5.700558267546543902e+02 1.600185189037467426e-01 5.880648954521593749e-04 1.594304540082945865e-01
5.741276540886162820e+02 1.592969070006725885e-01 5.850963008871545032e-04 1.587118106997854328e-01
5.781994814225780601e+02 1.584928548285722827e-01 5.811304184682507343e-04 1.579117244101040374e-01
5.822713087565398382e+02 1.575777466895151580e-01 5.761770828035738760e-04 1.570015696067116051e-01
5.863431360905017300e+02 1.565621389156545695e-01 5.704205946761917298e-04 1.559917183209783564e-01
5.904149634244635081e+02 1.555029524086525838e-01 5.641954217391955155e-04 1.549387569869133952e-01
5.944867907584252862e+02 1.544953008118285231e-01 5.579368633129987588e-04 1.539373639485154821e-01
5.985586180923871780e+02 1.536499267839319394e-01 5.521039411879345238e-04 1.530978228427440080e-01
6.026304454263489561e+02 1.530622735882187502e-01 5.470839065258731055e-04 1.525151896816928643e-01
6.067022727603107342e+02 1.527824317974961765e-01 5.430997898952850435e-04 1.522393320076008971e-01
6.107741000942726259e+02 1.527954438335556442e-01 5.401480577126196829e-04 1.522552957758430137e-01
6.148459274282344040e+02 1.530186146717895657e-01 5.379889206935220590e-04 1.524806257510959995e-01
6.189177547621961821e+02 1.533174823517651220e-01 5.361977537586494393e-04 1.527812845980064671e-01
6.229895820961580739e+02 1.535365438407394201e-01 5.342671904192842353e-04 1.530022766503201515e-01
6.270614094301198520e+02 1.535364376698504230e-01 5.317327095660620865e-04 1.530047049602843989e-01
6.311332367640816301e+02 1.532273601009697395e-01 5.282862433392985710e-04 1.526990738576304296e-01
6.352050640980435219e+02 1.525895450308531465e-01 5.238456359567705313e-04 1.520656993948963920e-01
6.392768914320053000e+02 1.516752826488059203e-01 5.185614908430161455e-04 1.511567211579629144e-01
6.433487187659670781e+02 1.505920806401713774e-01 5.127621554707089465e-04 1.500793184847006301e-01
6.474205460999289699e+02 1.494717179890893144e-01 5.068556884677663694e-04 1.489648623006215589e-01
6.514923734338907479e+02 1.484337019483016606e-01 5.012188000031120392e-04 1.479324831482985436e-01
6.555642007678525260e+02 1.475530376150999134e-01 4.961039260579602587e-04 1.470569336890419354e-01
6.596360281018144178e+02 1.468409332623759611e-01 4.915873679740746403e-04 1.463493458944019054e-01
6.637078554357761959e+02 1.462434746236785932e-01 4.875674047820926127e-04 1.457559072188964744e-01
6.677796827697379740e+02 1.456583808903290644e-01 4.838065098650959806e-04 1.451745743804639388e-01
6.718515101036998658e+02 1.449650227503414546e-01 4.800008690231114049e-04 1.444850218813183429e-01
6.759233374376616439e+02 1.440592735000221503e-01 4.758559833175303910e-04 1.435834175167046145e-01
6.799951647716234220e+02 1.428834840837345244e-01 4.711494298513044785e-04 1.424123346538832269e-01
6.840669921055853138e+02 1.414433138859136907e-01 4.657688977352310192e-04 1.409775449881784382e-01
6.881388194395470919e+02 1.398069456517727627e-01 4.597223570497140956e-04 1.393472232947230716e-01
6.922106467735089836e+02 1.380873005303173140e-01 4.531246966968467595e-04 1.376341758336204757e-01
6.962824741074707617e+02 1.364127586206856368e-01 4.461694645449584395e-04 1.359665891561406825e-01
7.003543014414325398e+02 1.348951018224257004e-01 4.390949906061198185e-04 1.344560068318196022e-01
7.044261287753944316e+02 1.336039308128371128e-01 4.321519943803489800e-04 1.331717788184567930e-01
7.084979561093562097e+02 1.325545003577471848e-01 4.255763356615536118e-04 1.321289240220856476e-01
7.125697834433179878e+02 1.317115247071359296e-01 4.195674852580740964e-04 1.312919572218778641e-01
7.166416107772798796e+02 1.310064834179991977e-01 4.142716744854513960e-04 1.305922117435137642e-01
7.207134381112416577e+02 1.303619742783524993e-01 4.097688213785827412e-04 1.299522054569738905e-01
7.247852654452034358e+02 1.297150068820829283e-01 4.060637208766762962e-04 1.293089431612062246e-01
7.288570927791653276e+02 1.290322608632010204e-01 4.030836031400278742e-04 1.286291772600610117e-01
7.329289201131271057e+02 1.283136978592354649e-01 4.006849027522236162e-04 1.279130129564832463e-01
7.370007474470888837e+02 1.275851807900750812e-01 3.986711969293101174e-04 1.271865095931458134e-01
7.410725747810507755e+02 1.268843162813880765e-01 3.968216991222409487e-04 1.264874945822658248e-01
7.451444021150125536e+02 1.262453500166695330e-01 3.949261432808274489e-04 1.258504238733887115e-01
7.492162294489743317e+02 1.256881954438372750e-01 3.928186558020625762e-04 1.252953767880352343e-01
7.532880567829362235e+02 1.252141125568674851e-01 3.904017313773201076e-04 1.248237108254901667e-01
7.573598841168980016e+02 1.248074230701206599e-01 3.876527463451477336e-04 1.244197703237755331e-01
7.614317114508597797e+02 1.244403452130879023e-01 3.846097046953797440e-04 1.240557355083925228e-01
7.655035387848216715e+02 1.240774918035427166e-01 3.813391438873397219e-04 1.236961526596553895e-01
7.695753661187834496e+02 1.236778818569028993e-01 3.778954140591231966e-04 1.232999864428437897e-01
7.736471934527452277e+02 1.231946831553496491e-01 3.742846059949758893e-04 1.228203985493546840e-01
7.777190207867071194e+02 1.225750512428592509e-01 3.704464170601836129e-04 1.222046048257990625e-01
7.817908481206688975e+02 1.217631848388803784e-01 3.662626115639412640e-04 1.213969222273164755e-01
7.858626754546306756e+02 1.207085680122497728e-01 3.615924832626965057e-04 1.203469755289870713e-01
7.899345027885925674e+02 1.193787334052203442e-01 3.563263504771876531e-04 1.190224070547431651e-01
7.940063301225543455e+02 1.177729487183903911e-01 3.504407974350997636e-04 1.174225079209552935e-01
7.980781574565161236e+02 1.159314454916867410e-01 3.440368996780397335e-04 1.155874085920087085e-01
8.021499847904780154e+02 1.139352161203407154e-01 3.373463431311122607e-04 1.135978697772095924e-01
8.062218121244397935e+02 1.118941317618599302e-01 3.306993943789029067e-04 1.115634323674810635e-01
8.102936394584015716e+02 1.099252742533645549e-01 3.244603848819608226e-04 1.096008138684825967e-01
8.143654667923634634e+02 1.081273167900046184e-01 3.189469324967926381e-04 1.078083698575078297e-01
8.184372941263252415e+02 1.065588678375266884e-01 3.143549659884886682e-04 1.062445128715382159e-01
8.225091214602871332e+02 1.052279064843595485e-01 3.107106759271404425e-04 1.049171958084324230e-01
8.265809487942489113e+02 1.040958991913830123e-01 3.078629928946406387e-04 1.037880361984883926e-01
8.306527761282106894e+02 1.030951347210641578e-01 3.055185158026695220e-04 1.027896162052615026e-01
8.347246034621725812e+02 1.021531423919892073e-01 3.033087700842058932e-04 1.018498336219050004e-01
8.387964307961343593e+02 1.012155760260355919e-01 3.008710874372935978e-04 1.009147049385983319e-01
8.428682581300961374e+02 1.002596424004759124e-01 2.979217972291920953e-04 9.996172060324673425e-02
8.469400854640580292e+02 9.929379483154038288e-02 2.943042369500281814e-04 9.899949059459037248e-02
8.510119127980198073e+02 9.834462311832975479e-02 2.900026337387505838e-04 9.805462048459101521e-02
8.550837401319815854e+02 9.743666857648169977e-02 2.851230965374449496e-04 9.715154547994425682e-02
8.591555674659434771e+02 9.657346470813929495e-02 2.798514812186792314e-04 9.629361322692062131e-02
8.632273947999052552e+02 9.572750654154192629e-02 2.744023633441739548e-04 9.545310417819777293e-02
8.672992221338670333e+02 9.484335849231734228e-02 2.689730124766967468e-04 9.457438547984062249e-02
8.713710494678289251e+02 9.385308098635371243e-02 2.637120129941594986e-04 9.358936897335955185e-02
8.754428768017907032e+02 9.269848921752563142e-02 2.587060382205835308e-04 9.243978317930506838e-02
8.795147041357524813e+02 9.135216040066335141e-02 2.539825227266720963e-04 9.109817787793668409e-02
8.835865314697143731e+02 8.982946620158258066e-02 2.495222890493535312e-04 8.957994391253323863e-02
8.876583588036761512e+02 8.818700450987337902e-02 2.452752339331142387e-04 8.794172927594028077e-02
8.917301861376379293e+02 8.650745234008601348e-02 2.411735937259424506e-04 8.626627874636005888e-02
8.958020134715998211e+02 8.487539280228459382e-02 2.371400503172480857e-04 8.463825275196734665e-02
8.998738408055615992e+02 8.335156226023696102e-02 2.330908210983573627e-04 8.311847143913861369e-02
9.039456681395233772e+02 8.195336098144326287e-02 2.289359931997899246e-04 8.172442498824346313e-02
9.080174954734852690e+02 8.064740949857479579e-02 2.245802849947028533e-04 8.042282921358007153e-02
9.120893228074470471e+02 7.935624039707747657e-02 2.199271508019354161e-04 7.913631324627555530e-02
9.161611501414088252e+02 7.797714260404842168e-02 2.148879482969689764e-04 7.776225465575145601e-02
9.202329774753707170e+02 7.640794160425423698e-02 2.093961101170266478e-04 7.619854549413720979e-02
9.243048048093324951e+02 7.457291812466451675e-02 2.034242664449445676e-04 7.436949385821958747e-02
9.283766321432942732e+02 7.244237313130870437e-02 1.970004605600972933e-04 7.224537267074859770e-02
9.324484594772561650e+02 7.004123433731887505e-02 1.902184694813889598e-04 6.985101586783748484e-02
9.365202868112179431e+02 6.744492234687321508e-02 1.832373017330921191e-04 6.726168504514012936e-02
9.405921141451797212e+02 6.476370554787684586e-02 1.762665641801737797e-04 6.458743898369667669e-02
9.446639414791416129e+02 6.211931694004316218e-02 1.695375510128101812e-04 6.194977938903034609e-02
9.487357688131033910e+02 5.961922219199883299e-02 1.632640209062173912e-04 5.945595817109261549e-02
9.528075961470652828e+02 5.733436965564764343e-02 1.576005552717818785e-04 5.717676910037586269e-02
9.568794234810270609e+02 5.528547101287312887e-02 1.526087358452265889e-04 5.513286227702790532e-02
9.609512508149888390e+02 5.344099286977871399e-02 1.482409859779106488e-04 5.329275188380080963e-02
9.650230781489507308e+02 5.172741198916694372e-02 1.443483836294389062e-04 5.158306360553750747e-02
9.690949054829125089e+02 5.004941243091053094e-02 1.407127336017948479e-04 4.990869969730871852e-02
9.731667328168742870e+02 4.831522657241300173e-02 1.370963285316257490e-04 4.817813024388136606e-02
9.772385601508361788e+02 4.646089458681759710e-02 1.332972877974398455e-04 4.632759729902016094e-02
9.813103874847979569e+02 4.446731011268965916e-02 1.291960682621645174e-04 4.433811404442750126e-02
9.853822148187597350e+02 4.236564184430510055e-02 1.247806691526734109e-04 4.224086117515242489e-02
9.894540421527216267e+02 4.022971420405397486e-02 1.201438160764930216e-04 4.010957038797748064e-02
9.935258694866834048e+02 3.815741653894456908e-02 1.154533138623729479e-04 3.804196322508218708e-02
9.975976968206451829e+02 3.624619384937113886e-02 1.109043534644099161e-04 3.613528949590674028e-02
1.001669524154607075e+03 3.456924999804822374e-02 1.066674658226221344e-04 3.446258253222560242e-02
1.005741351488568853e+03 3.315876501600669574e-02 1.028465410631066151e-04 3.305591847494360191e-02
1.009813178822530631e+03 3.200028076915206743e-02 9.945776009926971927e-05 3.190082300905279500e-02
1.013885006156492523e+03 3.103911422148799421e-02 9.643368655771079184e-05 3.094268053493028775e-02
1.017956833490454301e+03 3.019625028157114921e-02 9.364931910267132670e-05 3.010260096246848704e-02
1.022028660824416079e+03 2.938869846840677647e-02 9.096093413952420709e-05 2.929773753426725275e-02
1.026100488158377857e+03 2.854848236496346225e-02 8.824576171598676015e-05 2.846023660324747268e-02
1.030172315492339749e+03 2.763541157857984931e-02 8.543150949526213088e-05 2.754998006908457309e-02
1.034244142826301641e+03 2.664111314847395981e-02 8.250883581060352483e-05 2.655860431266333921e-02
1.038315970160263305e+03 2.558461681208101107e-02 7.952552408927398122e-05 2.550509128799173519e-02
1.042387797494225197e+03 2.450215345202785833e-02 7.656645598373430350e-05 2.442558699604412825e-02
1.046459624828187088e+03 2.343503901774576792e-02 7.372694982939550666e-05 2.336131206791637605e-02
1.050531452162148753e+03 2.241934002793895264e-02 7.108781443417250615e-05 2.234825221350476496e-02
1.054603279496110645e+03 2.147971159336450886e-02 6.869867774845638160e-05 2.141101291561604142e-02
1.058675106830072536e+03 2.062797593253681838e-02 6.657267289120546864e-05 2.056140325964560950e-02
1.062746934164034201e+03 1.986537278209257046e-02 6.469169238695470382e-05 1.980068108970561153e-02
1.066818761497996093e+03 1.918649679094026200e-02 6.301840298907009129e-05 1.912347838795119478e-02
1.070890588831957984e+03 1.858293417910500400e-02 6.150987134864960250e-05 1.852142430775634979e-02
1.074962416165919649e+03 1.804535048497901001e-02 6.012817900510376715e-05 1.798522230597390109e-02
1.079034243499881541e+03 1.756384241808212066e-02 5.884537893110716473e-05 1.750499703915101707e-02
1.083106070833843432e+03 1.712727306473382088e-02 5.764272010878694619e-05 1.706963034462502526e-02
1.087177898167805097e+03 1.672271776265519747e-02 5.650628505752077792e-05 1.666621147759768037e-02
1.091249725501766989e+03 1.633596159125979067e-02 5.542229887320446365e-05 1.628053929238659076e-02
1.095321552835728880e+03 1.595336335159851238e-02 5.437506749380590721e-05 1.589898828410470782e-02
1.099393380169690545e+03 1.556464822462967634e-02 5.334899657721204800e-05 1.551129922805246156e-02
1.103465207503652437e+03 1.516564217760739582e-02 5.233406529378081644e-05 1.511330811231361392e-02
1.107537034837614328e+03 1.475983328049047805e-02 5.133230914686307293e-05 1.470850097134361947e-02
1.111608862171575993e+03 1.435797301694424939e-02 5.036202699064206518e-05 1.430761098995359318e-02
1.115680689505537885e+03 1.397557296853342915e-02 4.945692996005798467e-05 1.392611603857336205e-02
1.119752516839499776e+03 1.362886226315247751e-02 4.865915514320318493e-05 1.358020310800928110e-02
1.123824344173461441e+03 1.333029668783861608e-02 4.800737772898196632e-05 1.328228931010962122e-02
1.127896171507423333e+03 1.308488185203203133e-02 4.752332546617083148e-05 1.303735852656585405e-02
1.131967998841385224e+03 1.288835112197869379e-02 4.720103680517183636e-05 1.284115008517351837e-02
1.136039826175347116e+03 1.272771296490569221e-02 4.700276478328133589e-05 1.268071020012239737e-02
1.140111653509308780e+03 1.258402526247705093e-02 4.686358834316380799e-05 1.253716167413388566e-02
1.144183480843270672e+03 1.243666166621471697e-02 4.670413287524797369e-05 1.238995753333946986e-02
1.148255308177232564e+03 1.226796604777081849e-02 4.644821005946980471e-05 1.222151783771135806e-02
1.152327135511194228e+03 1.206712891961025241e-02 4.604054400881213210e-05 1.202108837560144326e-02
1.156398962845156120e+03 1.183235995439808549e-02 4.545961725944925539e-05 1.178690033713862897e-02
1.160470790179118012e+03 1.157089281919868734e-02 4.472209171572986931e-05 1.152617072748295113e-02
1.164542617513079676e+03 1.129691337647819108e-02 4.387775687116719434e-05 1.125303561960701131e-02
1.168614444847041568e+03 1.102800706362131594e-02 4.299670381870969969e-05 1.098501035980261470e-02
1.172686272181003460e+03 1.078105342004884865e-02 4.215253929027806910e-05 1.073890088075856244e-02
1.176758099514965124e+03 1.056858041910288190e-02 4.140630794958403537e-05 1.052717411115330556e-02
1.180829926848927016e+03 1.039641744154553085e-02 4.079519950524667857e-05 1.035562224204027160e-02
