# wavenumber(cm^-1)  total O H
9.365202868112179146e+01 5.230538002642790563e-01 1.680570773840107390e-01 3.549967228802682895e-01
9.772385601508361219e+01 5.078673906279056460e-01 1.615956111019565822e-01 3.462717795259490083e-01
1.017956833490454329e+02 4.956014177426566469e-01 1.561749961954630450e-01 3.394264215471934909e-01
1.058675106830072536e+02 4.860966559028264133e-01 1.517620560433058929e-01 3.343345998595205204e-01
1.099393380169690602e+02 4.790554556739453074e-01 1.482633446710002745e-01 3.307921110029449219e-01
1.140111653509308809e+02 4.741176367011460391e-01 1.455516256120607255e-01 3.285660110890852859e-01
1.180829926848927016e+02 4.709208032077542017e-01 1.434888202315941219e-01 3.274319829761599965e-01
1.221548200188545223e+02 4.691373737367582342e-01 1.419423001968635190e-01 3.271950735398946319e-01
1.262266473528163289e+02 4.684881060965662702e-01 1.407937015895552868e-01 3.276944045070109834e-01
1.302984746867781496e+02 4.687379706077615671e-01 1.399414369522812007e-01 3.287965336554802276e-01
1.343703020207399561e+02 4.696832674027419108e-01 1.392992316767155958e-01 3.303840357260262595e-01
1.384421293547017910e+02 4.711385385830276218e-01 1.387931511837204590e-01 3.323453873993071350e-01
1.425139566886635976e+02 4.729289199788831444e-01 1.383589302649367858e-01 3.345699897139463586e-01
1.465857840226254325e+02 4.748896404069987698e-01 1.379404111679963241e-01 3.369492292390023347e-01
1.506576113565872390e+02 4.768709840039743186e-01 1.374890085378229487e-01 3.393819754661512311e-01
1.547294386905490455e+02 4.787452354822639977e-01 1.369636510429766418e-01 3.417815844392873004e-01
1.588012660245108805e+02 4.804121773098623538e-01 1.363306563179036424e-01 3.440815209919586559e-01
1.628730933584726870e+02 4.818011132704683730e-01 1.355633138189706877e-01 3.462377994514976298e-01
1.669449206924344935e+02 4.828692612925749583e-01 1.346413136091240692e-01 3.482279476834508891e-01
1.710167480263963284e+02 4.835978174086513204e-01 1.335503415901961033e-01 3.500474758184551893e-01
1.750885753603581350e+02 4.839875287066207621e-01 1.322820765370001095e-01 3.517054521696206804e-01
1.791604026943199699e+02 4.840552045350463573e-01 1.308345446813624080e-01 3.532206598536839492e-01
1.832322300282817764e+02 4.838316233177534786e-01 1.292124884822503095e-01 3.546191348355032247e-01
1.873040573622435829e+02 4.833603053340495559e-01 1.274272638762503906e-01 3.559330414577990820e-01
1.913758846962054179e+02 4.826960735465900543e-01 1.254958817345562250e-01 3.572001918120338848e-01
1.954477120301672244e+02 4.819023993899486102e-01 1.234391134046934485e-01 3.584632859852551201e-01
1.995195393641290309e+02 4.810471117733657320e-01 1.212789449464439090e-01 3.597681668269218092e-01
2.035913666980908658e+02 4.801968180358343052e-01 1.190359212864345040e-01 3.611608967493998845e-01
2.076631940320526724e+02 4.794109945022464458e-01 1.167269576525043762e-01 3.626840368497421530e-01
2.117350213660145073e+02 4.787369205257158700e-01 1.143640062460185708e-01 3.643729142796973131e-01
2.158068486999763138e+02 4.782064187267626165e-01 1.119536500887831770e-01 3.662527686379794534e-01
2.198786760339381203e+02 4.778348683779645723e-01 1.094974034880361324e-01 3.683374648899284121e-01
2.239505033678999553e+02 4.776224087146522246e-01 1.069923568094397898e-01 3.706300519052123654e-01
2.280223307018617618e+02 4.775568505235022743e-01 1.044318575218818601e-01 3.731249930016204419e-01
2.320941580358235683e+02 4.776176680003815234e-01 1.018061166785413779e-01 3.758115513218401871e-01
2.361659853697854032e+02 4.777805208899475464e-01 9.910285038531585489e-02 3.786776705046316915e-01
2.402378127037472098e+02 4.780219409409108278e-01 9.630818541750083006e-02 3.817137555234100255e-01
2.443096400377090447e+02 4.783239691888289125e-01 9.340801053826761069e-02 3.849159586505611630e-01
2.483814673716708512e+02 4.786785643826611536e-01 9.038976272271899426e-02 3.882888016599422287e-01
2.524532947056326577e+02 4.790915184148182848e-01 8.724439877928322207e-02 3.918471196355349795e-01
2.565251220395944642e+02 4.795854914958949111e-01 8.396814224918938696e-02 3.956173492467053854e-01
2.605969493735562992e+02 4.802017306117056239e-01 8.056360170724538583e-02 3.996381289044602658e-01
2.646687767075181341e+02 4.810001441131908639e-01 7.704003876879465806e-02 4.039601053443962475e-01
2.687406040414799122e+02 4.820576820994292855e-01 7.341284616911994410e-02 4.086448359303093136e-01
2.728124313754417472e+02 4.834653371232729424e-01 6.970255212675599554e-02 4.137627849965170301e-01
2.768842587094035821e+02 4.853243935407887122e-01 6.593377951798969072e-02 4.193906140227990353e-01
2.809560860433653602e+02 4.877426770709935022e-01 6.213450362384849435e-02 4.256081734471449107e-01
2.850279133773271951e+02 4.908314145293707353e-01 5.833570640506179072e-02 4.324957081243089307e-01
2.890997407112890301e+02 4.947029407968031589e-01 5.457122915539971281e-02 4.401317116414034669e-01
2.931715680452508650e+02 4.994690255014418989e-01 5.087741580130433761e-02 4.485916097001375613e-01
2.972433953792126431e+02 5.052392307254848225e-01 4.729211857139815900e-02 4.579471121540867884e-01
3.013152227131744780e+02 5.121186215933268837e-01 4.385282901680596923e-02 4.682657925765210116e-01
3.053870500471363130e+02 5.202043952105376290e-01 4.059403249655522267e-02 4.796103627139824965e-01
3.094588773810980911e+02 5.295814842971295899e-01 3.754423233793192927e-02 4.920372519591976745e-01
3.135307047150599260e+02 5.403177212361554016e-01 3.472331085454750943e-02 5.055944103816077950e-01
3.176025320490217609e+02 5.524594706348360251e-01 3.214089578488710935e-02 5.203185748499488117e-01
3.216743593829835390e+02 5.660285869225720745e-01 2.979617390930844323e-02 5.362324130132636313e-01
3.257461867169453740e+02 5.810211315359955497e-01 2.767921567036714034e-02 5.533419158656284198e-01
3.298180140509072089e+02 5.974076849595030270e-01 2.577347637698757660e-02 5.716342085825153463e-01
3.338898413848689870e+02 6.151346197912772595e-01 2.405885445346248389e-02 5.910757653378146959e-01
3.379616687188308219e+02 6.341256372997933211e-01 2.251460206168347938e-02 6.116110352381098902e-01
3.420334960527926569e+02 6.542832994993663664e-01 2.112151025397144069e-02 6.331617892453949015e-01
3.461053233867544918e+02 6.754910276963885796e-01 1.986306849748017272e-02 6.556279591989083722e-01
3.501771507207162699e+02 6.976166747807310831e-01 1.872562137927922393e-02 6.788910534014519493e-01
3.542489780546781049e+02 7.205188470783223664e-01 1.769780555767158647e-02 7.028210415206508355e-01
3.583208053886399398e+02 7.440563763619120197e-01 1.676967538904568233e-02 7.272867009728664067e-01
3.623926327226017179e+02 7.680998364755741159e-01 1.593190031810918020e-02 7.521679361574648004e-01
3.664644600565635528e+02 7.925423096429462522e-01 1.517527897211039603e-02 7.773670306708359012e-01
3.705362873905253878e+02 8.173055536896569606e-01 1.449063370039431822e-02 8.028149199892624654e-01
3.746081147244871659e+02 8.423380557568729277e-01 1.386899640675325930e-02 8.284690593501196076e-01
3.786799420584490008e+02 8.676034840195967490e-01 1.330191879650998756e-02 8.543015652230867563e-01
3.827517693924108357e+02 8.930613655992548638e-01 1.278174722810853682e-02 8.802796183711463218e-01
3.868235967263726138e+02 9.186453394497211544e-01 1.230176998390121110e-02 9.063435694658199537e-01
3.908954240603344488e+02 9.442466197767191982e-01 1.185623053418401879e-02 9.323903892425352558e-01
3.949672513942962837e+02 9.697101270394901107e-01 1.144026365161225980e-02 9.582698633878777850e-01
3.990390787282580618e+02 9.948476430567201323e-01 1.104982913218615845e-02 9.837978139245338038e-01
4.031109060622198967e+02 1.019466974112105628e+00 1.068169141841102988e-02 1.008785282693694496e+00
4.071827333961817317e+02 1.043410133571836429e+00 1.033344316715718858e-02 1.033076690404679310e+00
4.112545607301435666e+02 1.066589155260212252e+00 1.000352519181688625e-02 1.056585630068395565e+00
4.153263880641053447e+02 1.089007193645222804e+00 9.691177267867643469e-03 1.079316016377355192e+00
4.193982153980671796e+02 1.110755855853199581e+00 9.396272322811333871e-03 1.101359583530388209e+00
4.234700427320290146e+02 1.131986538275393306e+00 9.119031942611294239e-03 1.122867506332781762e+00
4.275418700659907927e+02 1.152861819327470005e+00 8.859673458024738130e-03 1.144002145869445375e+00
4.316136973999526276e+02 1.173499893241598313e+00 8.618075223222332326e-03 1.164881818018375981e+00
4.356855247339144626e+02 1.193928110509628215e+00 8.393551356875306180e-03 1.185534559152752632e+00
4.397573520678762407e+02 1.214059650734885754e+00 8.184797699455733516e-03 1.205874853035429961e+00
4.438291794018380756e+02 1.233700690321238636e+00 7.990018170721029100e-03 1.225710672150517322e+00
4.479010067357999105e+02 1.252586282052527089e+00 7.807184840542262527e-03 1.244779097211984764e+00
4.519728340697616886e+02 1.270434579470742120e+00 7.634346228322192937e-03 1.262800233242419967e+00
4.560446614037235236e+02 1.287003869081350560e+00 7.469889844468472102e-03 1.279533979236882058e+00
4.601164887376853585e+02 1.302136753531198510e+00 7.312688254426250381e-03 1.294824065276772185e+00
4.641883160716471366e+02 1.315780608484391934e+00 7.162102806797400641e-03 1.308618505677594523e+00
4.682601434056089715e+02 1.327981280974857459e+00 7.017868265699468526e-03 1.320963412709157847e+00
4.723319707395708065e+02 1.338855113695563981e+00 6.879917259965044433e-03 1.331975196435598807e+00
4.764037980735326414e+02 1.348550065858378666e+00 6.748214284635137283e-03 1.341801851573743321e+00
4.804756254074944195e+02 1.357208312570475028e+00 6.622653560804124540e-03 1.350585659009670980e+00
4.845474527414562544e+02 1.364940169423983551e+00 6.503041763671274858e-03 1.358437127660312216e+00
4.886192800754180894e+02 1.371813898888702088e+00 6.389149744696578925e-03 1.365424749144005245e+00
4.926911074093798675e+02 1.377860113588963653e+00 6.280791240175909521e-03 1.371579322348787766e+00
4.967629347433417024e+02 1.383085211510602042e+00 6.177880150900772090e-03 1.376907331359701558e+00
5.008347620773035374e+02 1.387486801490239285e+00 6.080431940626036119e-03 1.381406369549613489e+00
5.049065894112653154e+02 1.391065413459372291e+00 5.988501791638841526e-03 1.385076911667733723e+00
5.089784167452271504e+02 1.393829876489876218e+00 5.902080668283270388e-03 1.387927795821592980e+00
5.130502440791889285e+02 1.395797027813040714e+00 5.820989061428349758e-03 1.389976038751612242e+00
5.171220714131508203e+02 1.396988527955771664e+00 5.744810295966745403e-03 1.391243717659805146e+00
5.211938987471125984e+02 1.397427872350885503e+00 5.672891075896310288e-03 1.391754981274989422e+00
5.252657260810743765e+02 1.397139465474130260e+00 5.604412768611677365e-03 1.391535052705518805e+00
5.293375534150362682e+02 1.396149758288607101e+00 5.538512359037624060e-03 1.390611245929569417e+00
5.334093807489980463e+02 1.394488989729370854e+00 5.474415956810562908e-03 1.389014573772560324e+00
5.374812080829598244e+02 1.392191713198537517e+00 5.411545274476503402e-03 1.386780167924061447e+00
5.415530354169217162e+02 1.389295092213405081e+00 5.349568376301287731e-03 1.383945523837103675e+00
5.456248627508834943e+02 1.385835386275101611e+00 5.288385369645372085e-03 1.380547000905456567e+00
5.496966900848452724e+02 1.381844309813182292e+00 5.228060348015272502e-03 1.376616249465167030e+00
5.537685174188071642e+02 1.377347359645707980e+00 5.168725982571053049e-03 1.372178633663137193e+00
5.578403447527689423e+02 1.372365546356890231e+00 5.110492522978854132e-03 1.367255053833911660e+00
5.619121720867307204e+02 1.366920538249561945e+00 5.053388055889769179e-03 1.361867150193672327e+00
5.659839994206926121e+02 1.361041692733081065e+00 4.997344369075245978e-03 1.356044348364005669e+00
5.700558267546543902e+02 1.354772495050507786e+00 4.942227271742568109e-03 1.349830267778764803e+00
5.741276540886162820e+02 1.348173945570250165e+00 4.887896558200143307e-03 1.343286049012050176e+00
5.781994814225780601e+02 1.341323386747647950e+00 4.834272654218412651e-03 1.336489114093429631e+00
5.822713087565398382e+02 1.334308706718856374e+00 4.781386097472728990e-03 1.329527320621383790e+00
5.863431360905017300e+02 1.327219210086144852e+00 4.729392043086669446e-03 1.322489818043058207e+00
5.904149634244635081e+02 1.320135238367846853e+00 4.678542899176807608e-03 1.315456695468669723e+00
5.944867907584252862e+02 1.313118688085913588e+00 4.629124854529317185e-03 1.308489563231384434e+00
5.985586180923871780e+02 1.306206072242717342e+00 4.581375020480073744e-03 1.301624697222237170e+00
6.026304454263489561e+02 1.299405045314582008e+00 4.535402207947593183e-03 1.294869643106634216e+00
6.067022727603107342e+02 1.292694685856143666e+00 4.491134222271808522e-03 1.288203551633871680e+00
6.107741000942726259e+02 1.286029444352533968e+00 4.448307897442308270e-03 1.281581136455091752e+00
6.148459274282344040e+02 1.279346438799114027e+00 4.406506642600606545e-03 1.274939932156513356e+00
6.189177547621961821e+02 1.272575519184023785e+00 4.365237224679676883e-03 1.268210281959344155e+00
6.229895820961580739e+02 1.265651075723794872e+00 4.324026643883259122e-03 1.261327049079911777e+00
6.270614094301198520e+02 1.258523969084331284e+00 4.282514508953260031e-03 1.254241454575378167e+00
6.311332367640816301e+02 1.251171453034026992e+00 4.240517915113527561e-03 1.246930935118913286e+00
6.352050640980435219e+02 1.243602873464379144e+00 4.198053907304005565e-03 1.239404819557075266e+00
6.392768914320053000e+02 1.235859501335728527e+00 4.155316574438018898e-03 1.231704184761290399e+00
6.433487187659670781e+02 1.228008074040935371e+00 4.112617900946955764e-03 1.223895456139988180e+00
6.474205460999289699e+02 1.220129162368496889e+00 4.070310059227510643e-03 1.216058852309269245e+00
6.514923734338907479e+02 1.212302836891299807e+00 4.028709573202162060e-03 1.208274127318097468e+00
6.555642007678525260e+02 1.204594786847935861e+00 3.988040485828983801e-03 1.200606746362106625e+00
6.596360281018144178e+02 1.197045796830015219e+00 3.948406067865951365e-03 1.193097390762149157e+00
6.637078554357761959e+02 1.189666422569060966e+00 3.909789649021272809e-03 1.185756632920039966e+00
6.677796827697379740e+02 1.182437251800784406e+00 3.872077810396699210e-03 1.178565173990387738e+00
6.718515101036998658e+02 1.175313836512619892e+00 3.835095409103789210e-03 1.171478741103516130e+00
6.759233374376616439e+02 1.168234660753390664e+00 3.798642104962013984e-03 1.164436018648428384e+00
6.799951647716234220e+02 1.161130478930632703e+00 3.762523158551896261e-03 1.157367955772081070e+00
6.840669921055853138e+02 1.153933805015194825e+00 3.726571394025521983e-03 1.150207233621169722e+00
6.881388194395470919e+02 1.146587842165204929e+00 3.690660554248258087e-03 1.142897181610956547e+00
6.922106467735089836e+02 1.139054346744039492e+00 3.654711778973125744e-03 1.135399634965066351e+00
6.962824741074707617e+02 1.131319704888176902e+00 3.618694629591549892e-03 1.127701010258585379e+00
7.003543014414325398e+02 1.123398072847623608e+00 3.582622850681880557e-03 1.119815449996941936e+00
7.044261287753944316e+02 1.115330219701057057e+00 3.546544105792043093e-03 1.111783675595265253e+00
7.084979561093562097e+02 1.107177114135517337e+00 3.510523165667740579e-03 1.103666590969849537e+00
7.125697834433179878e+02 1.099008441484308651e+00 3.474619655518650183e-03 1.095533821828790000e+00
7.166416107772798796e+02 1.090887843785468103e+00 3.438863884220254210e-03 1.087448979901247892e+00
7.207134381112416577e+02 1.082858132376140148e+00 3.403236367832316277e-03 1.079454896008307685e+00
7.247852654452034358e+02 1.074930341659261712e+00 3.367657287884855306e-03 1.071562684371377028e+00
7.288570927791653276e+02 1.067079838812553305e+00 3.331990639259362844e-03 1.063747848173293820e+00
7.329289201131271057e+02 1.059250838002399719e+00 3.296064364242316021e-03 1.055954773638157373e+00
7.370007474470888837e+02 1.051368177912337387e+00 3.259703276199615776e-03 1.048108474636137988e+00
7.410725747810507755e+02 1.043353013028797793e+00 3.222767478265170602e-03 1.040130245550532573e+00
7.451444021150125536e+02 1.035137989381173185e+00 3.185186699818068519e-03 1.031952802681355141e+00
7.492162294489743317e+02 1.026677942465715532e+00 3.146981398692508779e-03 1.023530961067022904e+00
7.532880567829362235e+02 1.017953961147360253e+00 3.108264628530589026e-03 1.014845696518829721e+00
7.573598841168980016e+02 1.008971049273535758e+00 3.069223652480507387e-03 1.005901825621055234e+00
7.614317114508597797e+02 9.997516053138145731e-01 3.030085577049186282e-03 9.967215197367652602e-01
7.655035387848216715e+02 9.903277570900922422e-01 2.991075266496514250e-03 9.873366818235954634e-01
7.695753661187834496e+02 9.807350138002595141e-01 2.952375334354999988e-03 9.777826384659042969e-01
7.736471934527452277e+02 9.710081573960195334e-01 2.914096816537645358e-03 9.680940605794818854e-01
7.777190207867071194e+02 9.611786555479184813e-01 2.876265856443911695e-03 9.583023896914744100e-01
7.817908481206688975e+02 9.512720258488318592e-01 2.838827640872297435e-03 9.484331982079595713e-01
7.858626754546306756e+02 9.413039861640288830e-01 2.801665255111899112e-03 9.385023209089169427e-01
7.899345027885925674e+02 9.312756934948396292e-01 2.764628945750253163e-03 9.285110645490892711e-01
7.940063301225543455e+02 9.211701065742342598e-01 2.727570593979547313e-03 9.184425359802546041e-01
7.980781574565161236e+02 9.109524718262811405e-01 2.690378438169557275e-03 9.082620933881114800e-01
8.021499847904780154e+02 9.005773632734316303e-01 2.653007427423499133e-03 8.979243558460080488e-01
8.062218121244397935e+02 8.900025238123578930e-01 2.615500536713959070e-03 8.873870232756437826e-01
8.102936394584015716e+02 8.792066845985182511e-01 2.577996120240168016e-03 8.766286884782779065e-01
8.143654667923634634e+02 8.682058667925012241e-01 2.540716774893765628e-03 8.656651500176073544e-01
8.184372941263252415e+02 8.570617087196469308e-01 2.503937267434589147e-03 8.545577714522121227e-01
8.225091214602871332e+02 8.458768580648634572e-01 2.467933355979212533e-03 8.434089247088841779e-01
8.265809487942490250e+02 8.347762086128334147e-01 2.432919205378897883e-03 8.323432894074546118e-01
8.306527761282106894e+02 8.238775617895583991e-01 2.398986745564393730e-03 8.214785750439940193e-01
8.347246034621726949e+02 8.132594120579390573e-01 2.366063281820247974e-03 8.108933487761188497e-01
8.387964307961343593e+02 8.029353604351335827e-01 2.333901848929607371e-03 8.006014585862036848e-01
8.428682581300961374e+02 7.928432968393003266e-01 2.302111604762551150e-03 7.905411852345376467e-01
8.469400854640580292e+02 7.828532626444932863e-01 2.270224495325906099e-03 7.805830381491672965e-01
8.510119127980199210e+02 7.727922022738559216e-01 2.237782892109481132e-03 7.705544193817462917e-01
8.550837401319815854e+02 7.624786157195011516e-01 2.204425075789622716e-03 7.602741906437114894e-01
8.591555674659433635e+02 7.517572542855291973e-01 2.169944640435606063e-03 7.495873096450935691e-01
8.632273947999052552e+02 7.405244349650098590e-01 2.134307122137221562e-03 7.383901278428723902e-01
8.672992221338670333e+02 7.287380515049710628e-01 2.097620441981644553e-03 7.266404310629893670e-01
8.713710494678289251e+02 7.164115962469597143e-01 2.060070664823603504e-03 7.143515255821359933e-01
8.754428768017908169e+02 7.035965627063806016e-01 2.021845795277162679e-03 7.015747169111031800e-01
8.795147041357524813e+02 6.903607154034336890e-01 1.983073691885391121e-03 6.883776417115482493e-01
8.835865314697144868e+02 6.767699338313819535e-01 1.943794334623152962e-03 6.748261394967587368e-01
8.876583588036761512e+02 6.628788231538174092e-01 1.903973717832235487e-03 6.609748494359848348e-01
8.917301861376379293e+02 6.487311909531373599e-01 1.863551338526152389e-03 6.468676396146111340e-01
8.958020134715998211e+02 6.343674716236895605e-01 1.822501255826625101e-03 6.325449703678628355e-01
8.998738408055617128e+02 6.198337356327943137e-01 1.780882353875850189e-03 6.180528532789184570e-01
9.039456681395233772e+02 6.051868374636960590e-01 1.738858137077099481e-03 6.034479793266187553e-01
9.080174954734851553e+02 5.904923661965512105e-01 1.696678090919047973e-03 5.887956881056319869e-01
9.120893228074470471e+02 5.758153808228676507e-01 1.654626780451249387e-03 5.741607540424162881e-01
9.161611501414088252e+02 5.612070725861586507e-01 1.612958156627855490e-03 5.595941144295306646e-01
9.202329774753707170e+02 5.466922994999500185e-01 1.571837056047892863e-03 5.451204624439018875e-01
9.243048048093326088e+02 5.322627882039877578e-01 1.531306417426932286e-03 5.307314817865607104e-01
9.283766321432942732e+02 5.178788740163030591e-01 1.491289120443418936e-03 5.163875848958594528e-01
9.324484594772562787e+02 5.034797670391764068e-01 1.451621506957783640e-03 5.020281455322186392e-01
9.365202868112179431e+02 4.889995815564468495e-01 1.412105954429574307e-03 4.875874756020172063e-01
9.405921141451797212e+02 4.743846884785113960e-01 1.372565494078320861e-03 4.730121229844330699e-01
9.446639414791416129e+02 4.596078143738811517e-01 1.332885281689649053e-03 4.582749290921913632e-01
9.487357688131035047e+02 4.446756007532161048e-01 1.293032269167732106e-03 4.433825684840483339e-01
9.528075961470652828e+02 4.296284713120551157e-01 1.253052711360174484e-03 4.283754186006948350e-01
9.568794234810269472e+02 4.145338503629608651e-01 1.213053998913557517e-03 4.133207963640472826e-01
9.609512508149888390e+02 3.994753485092902845e-01 1.173180576340806473e-03 3.983021679329493692e-01
9.650230781489506171e+02 3.845411102793444558e-01 1.133592901048665908e-03 3.834075173782957036e-01
9.690949054829125089e+02 3.698141109889520051e-01 1.094454625803690682e-03 3.687196563631482960e-01
9.731667328168744007e+02 3.553661063750450100e-01 1.055928444897739991e-03 3.543101779301471299e-01
9.772385601508361788e+02 3.412556255868636201e-01 1.018177310113620214e-03 3.402374482767500097e-01
9.813103874847980705e+02 3.275292674532540582e-01 9.813661960773761329e-04 3.265479012571766981e-01
9.853822148187597350e+02 3.142248709868614709e-01 9.456603858454135309e-04 3.132792106010159339e-01
9.894540421527215130e+02 3.013749576207431224e-01 9.112185539933613737e-04 3.004637390667496688e-01
9.935258694866834048e+02 2.890091093810125966e-01 8.781815346746846404e-04 2.881309278463378698e-01
9.975976968206452966e+02 2.771544990027158817e-01 8.466595194165252389e-04 2.763078394832994000e-01
1.001669524154607075e+03 2.658344535502469297e-01 8.167210116521679076e-04 2.650177325385946747e-01
1.005741351488568739e+03 2.550655607793787527e-01 7.883862611859776548e-04 2.542771745181927612e-01
1.009813178822530631e+03 2.448542949348915809e-01 7.616266184168106555e-04 2.440926683164746647e-01
1.013885006156492409e+03 2.351943524380544770e-01 7.363698874439737318e-04 2.344579825506104831e-01
1.017956833490454301e+03 2.260657901571380413e-01 7.125107371536232650e-04 2.253532794199843425e-01
1.022028660824416193e+03 2.174366468957264209e-01 6.899246621027409774e-04 2.167467222336235400e-01
1.026100488158377857e+03 2.092670764443003151e-01 6.684837346467506491e-04 2.085985927096535020e-01
1.030172315492339749e+03 2.015152839234930493e-01 6.480722440965160829e-04 2.008672116793964457e-01
1.034244142826301641e+03 1.941439466865810259e-01 6.286001657538973619e-04 1.935153465208270807e-01
1.038315970160263305e+03 1.871255219987250917e-01 6.100123181952225035e-04 1.865155096805297952e-01
1.042387797494225197e+03 1.804450220541277128e-01 5.922912745213216885e-04 1.798527307796063401e-01
1.046459624828187088e+03 1.740994612807525432e-01 5.754528234526781749e-04 1.735240084572998165e-01
1.050531452162148753e+03 1.680940888106052244e-01 5.595341018728779581e-04 1.675345547087322973e-01
1.054603279496110645e+03 1.624364393719479049e-01 5.445762484993573339e-04 1.618918631234484984e-01
1.058675106830072536e+03 1.571298767159793608e-01 5.306051069953222898e-04 1.565992716089839865e-01
1.062746934164034201e+03 1.521684536159978451e-01 5.176145560048427607e-04 1.516508390599929090e-01
1.066818761497996093e+03 1.475345169610445262e-01 5.055569651192357190e-04 1.470289599959252735e-01
1.070890588831957984e+03 1.431996691101832808e-01 4.943438656943788733e-04 1.427053252444888953e-01
1.074962416165919649e+03 1.391287167573664885e-01 4.838574050261949008e-04 1.386448593523402217e-01
1.079034243499881541e+03 1.352854012900470693e-01 4.739701582825532329e-04 1.348114311317644420e-01
1.083106070833843432e+03 1.316382581867378276e-01 4.645682926911546802e-04 1.311736898940466245e-01
1.087177898167805097e+03 1.281650100568241246e-01 4.555717756103896542e-04 1.277094382812136997e-01
1.091249725501766989e+03 1.248544080220883867e-01 4.469458285322419166e-04 1.244074621935561398e-01
1.095321552835728880e+03 1.217052146843015520e-01 4.387001422600400494e-04 1.212665145420414731e-01
1.099393380169690545e+03 1.187228205111814650e-01 4.308758769019543672e-04 1.182919446342794723e-01
1.103465207503652437e+03 1.159145751333817004e-01 4.235241253118911730e-04 1.154910510080698061e-01
1.107537034837614328e+03 1.132851530557561909e-01 4.166821564838130284e-04 1.128684708992723634e-01
1.111608862171575993e+03 1.108331340637824514e-01 4.103544897111195103e-04 1.104227795740713586e-01
1.115680689505537885e+03 1.085495445330239284e-01 4.045043923506373598e-04 1.081450401406732487e-01
1.119752516839499776e+03 1.064185279442335236e-01 3.990581785300290714e-04 1.060194697657034224e-01
1.123824344173461441e+03 1.044197589821880268e-01 3.939207442179277043e-04 1.040258382379700974e-01
1.127896171507423333e+03 1.025318234867915040e-01 3.889973879912222423e-04 1.021428260988003212e-01
1.131967998841385224e+03 1.007356340666981237e-01 3.842152266165119396e-04 1.003514188400816270e-01
1.136039826175347116e+03 9.901704672676858721e-02 3.795379389702023131e-04 9.863750878779831144e-02
1.140111653509308780e+03 9.736813465173518867e-02 3.749699358156383675e-04 9.699316471591946931e-02
1.144183480843270672e+03 9.578696787442350646e-02 3.705494865796142394e-04 9.541641838784388485e-02
1.148255308177232564e+03 9.427613387936946421e-02 3.663336529962725506e-04 9.390980022637321345e-02
1.152327135511194228e+03 9.284051799205272903e-02 3.623800166433384373e-04 9.247813797540938019e-02
1.156398962845156120e+03 9.148498130849354315e-02 3.587305619668174029e-04 9.112625074652663804e-02
1.160470790179118012e+03 9.021251302636737468e-02 3.554017598112450436e-04 8.985711126655611392e-02
1.164542617513079676e+03 8.902322757353813010e-02 3.523825266235365962e-04 8.867084504691455371e-02
1.168614444847041568e+03 8.791429670329951873e-02 3.496392275318346322e-04 8.756465747576770708e-02
1.172686272181003460e+03 8.688063972567686144e-02 3.471250792542883478e-04 8.653351464642258795e-02
1.176758099514965124e+03 8.591601654888723905e-02 3.447906498440579432e-04 8.557122589904314625e-02
1.180829926848927016e+03 8.501411924308391321e-02 3.425926225537467428e-04 8.467152662053019363e-02
