# wavenumber(cm^-1)  total O H
1.873040573622435829e+02 5.743037521776981486e-02 1.692311472071074060e-02 4.050726049705906384e-02
1.913758846962054179e+02 5.718137575738293371e-02 1.670600047078577011e-02 4.047537528659715667e-02
1.954477120301672244e+02 5.691889663780586028e-02 1.647512014967232249e-02 4.044377648813353432e-02
1.995195393641290309e+02 5.665191111750934871e-02 1.623327888896833673e-02 4.041863222854101545e-02
2.035913666980908658e+02 5.638671154084549247e-02 1.598246264584884599e-02 4.040424889499664302e-02
2.076631940320526724e+02 5.612653492269416983e-02 1.572369248822154050e-02 4.040284243447263279e-02
2.117350213660145073e+02 5.587152803870757550e-02 1.545699600314930089e-02 4.041453203555826768e-02
2.158068486999763138e+02 5.561902075719300786e-02 1.518148490940523024e-02 4.043753584778777416e-02
2.198786760339381203e+02 5.536405394307908345e-02 1.489551991171776321e-02 4.046853403136133065e-02
2.239505033678999553e+02 5.510009285565085208e-02 1.459693837927731122e-02 4.050315447637353738e-02
2.280223307018617618e+02 5.481984915677018400e-02 1.428331778147923226e-02 4.053653137529093786e-02
2.320941580358235683e+02 5.451613429446024173e-02 1.395224790030163975e-02 4.056388639415858810e-02
2.361659853697854032e+02 5.418267330370973855e-02 1.360158733852000722e-02 4.058108596518970879e-02
2.402378127037472098e+02 5.381481961742982933e-02 1.322968423613694877e-02 4.058513538129286669e-02
2.443096400377090447e+02 5.341012660437279014e-02 1.283554674775401125e-02 4.057457985661876848e-02
2.483814673716708512e+02 5.296874840223318032e-02 1.241895502659429683e-02 4.054979337563886788e-02
2.524532947056326577e+02 5.249365940303964834e-02 1.198051253943409854e-02 4.051314686360555500e-02
2.565251220395944642e+02 5.199069691475659283e-02 1.152163992709353234e-02 4.046905698766305182e-02
2.605969493735562992e+02 5.146844387368286478e-02 1.104451889665625242e-02 4.042392497702661236e-02
2.646687767075181341e+02 5.093797727176803403e-02 1.055199652597607271e-02 4.038598074579193009e-02
2.687406040414799122e+02 5.041251292292973918e-02 1.004746180019659360e-02 4.036505112273315599e-02
2.728124313754417472e+02 4.990697850401439040e-02 9.534706273088042194e-03 4.037227223092633432e-02
2.768842587094035821e+02 4.943754502602880352e-02 9.017779678992750986e-03 4.041976534703604906e-02
2.809560860433653602e+02 4.902114284342495160e-02 8.500849434212951611e-03 4.052029340921198958e-02
2.850279133773271951e+02 4.867498295563802563e-02 7.988070625011705478e-03 4.068691233062630280e-02
2.890997407112890301e+02 4.841609866411587110e-02 7.483470644271234332e-03 4.093262801984462462e-02
2.931715680452508650e+02 4.826091747407162957e-02 6.990850424188165338e-03 4.127006704988346597e-02
2.972433953792126431e+02 4.822486911802859738e-02 6.513702451900161075e-03 4.171116666612841722e-02
3.013152227131744780e+02 4.832203310192018098e-02 6.055144582722352294e-03 4.226688851919781220e-02
3.053870500471363130e+02 4.856482831447856557e-02 5.617868111406433378e-03 4.294696020307212092e-02
3.094588773810980911e+02 4.896374779956066958e-02 5.204098559944376340e-03 4.375964923961629671e-02
3.135307047150599260e+02 4.952714334366207366e-02 4.815568050796597936e-03 4.471157529286547139e-02
3.176025320490217609e+02 5.026106649954305977e-02 4.453498770981627677e-03 4.580756772856141995e-02
3.216743593829835390e+02 5.116917441228688995e-02 4.118597695431808377e-03 4.705057671685508591e-02
3.257461867169453740e+02 5.225270972899229843e-02 3.811063245114146812e-03 4.844164648387814381e-02
3.298180140509072089e+02 5.351056346820326493e-02 3.530604768104615623e-03 4.997995870009865060e-02
3.338898413848689870e+02 5.493942769597603970e-02 3.276475573414576285e-03 5.166295212256145908e-02
3.379616687188308219e+02 5.653404112574056395e-02 3.047519711179735163e-03 5.348652141456082532e-02
3.420334960527926569e+02 5.828752549330661059e-02 2.842231839698442907e-03 5.544529365360815337e-02
3.461053233867544918e+02 6.019180414561958736e-02 2.658828466309209795e-03 5.753297567931039275e-02
3.501771507207162699e+02 6.223808729330658485e-02 2.495327748231876072e-03 5.974275954507470704e-02
3.542489780546781049e+02 6.441740150251258623e-02 2.349634057087127744e-03 6.206776744542543550e-02
3.583208053886399398e+02 6.672113497358131418e-02 2.219622800925436738e-03 6.450151217265587267e-02
3.623926327226017179e+02 6.914156566816329064e-02 2.103220680410708941e-03 6.703834498775257389e-02
3.664644600565635528e+02 7.167233698546379705e-02 1.998476700765295516e-03 6.967386028469849113e-02
3.705362873905253878e+02 7.430884586104860579e-02 1.903619877476799612e-03 7.240522598357178319e-02
3.746081147244871659e+02 7.704851105797543009e-02 1.817100609651906744e-03 7.523141044832351576e-02
3.786799420584490008e+02 7.989089499029891628e-02 1.737614044278512886e-03 7.815328094602039255e-02
3.827517693924108357e+02 8.283766037591058784e-02 1.664105271643085988e-03 8.117355510426747800e-02
3.868235967263726138e+02 8.589235285884919135e-02 1.595757710075724079e-03 8.429659514877346771e-02
3.908954240603344488e+02 8.906001180064249123e-02 1.531967390957975810e-03 8.752804440968450783e-02
3.949672513942962837e+02 9.234662293366882602e-02 1.472306897762815092e-03 9.087431603590602480e-02
3.990390787282580618e+02 9.575843766783297129e-02 1.416483339893079025e-03 9.434195432793987535e-02
4.031109060622198967e+02 9.930119373618287448e-02 1.364294898310928952e-03 9.793689883787194683e-02
4.071827333961817317e+02 1.029792798298890533e-01 1.315590166800172361e-03 1.016636896630888770e-01
4.112545607301435666e+02 1.067948923198620281e-01 1.270233786025122980e-03 1.055246585338368986e-01
4.153263880641053447e+02 1.107472346809703356e-01 1.228080829051112800e-03 1.095191538519192376e-01
4.193982153980671796e+02 1.148318096190699134e-01 1.188961180241653297e-03 1.136428484388282423e-01
4.234700427320290146e+02 1.190398501583250501e-01 1.152673902456152451e-03 1.178871762558689057e-01
4.275418700659907927e+02 1.233579292919825959e-01 1.118990454173599599e-03 1.222389388378089664e-01
4.316136973999526276e+02 1.277677786374667723e-01 1.087664721177968377e-03 1.266801139162888057e-01
4.356855247339144626e+02 1.322463354269979019e-01 1.058447254210824386e-03 1.311878881727870927e-01
4.397573520678762407e+02 1.367660247856524180e-01 1.031100897950684150e-03 1.357349238877017250e-01
4.438291794018380756e+02 1.412952713494582679e-01 1.005415154240195874e-03 1.402898561952180823e-01
4.479010067357999105e+02 1.457992216303650723e-01 9.812170960869916018e-04 1.448180045342780664e-01
4.519728340697616886e+02 1.502406468930355121e-01 9.583773554110736753e-04 1.492822695376244124e-01
4.560446614037235236e+02 1.545809863528872508e-01 9.368105403401572181e-04 1.536441758125470791e-01
4.601164887376853585e+02 1.587814828110316878e-01 9.164702819926788405e-04 1.578650125290390061e-01
4.641883160716471366e+02 1.628043578454454465e-01 8.973398574022298712e-04 1.619070179880432170e-01
4.682601434056089715e+02 1.666139716507812063e-01 8.794198954710722837e-04 1.657345517553101000e-01
4.723319707395708065e+02 1.701779136550019000e-01 8.627149873278592207e-04 1.693151986676740273e-01
4.764037980735326414e+02 1.734679740496606615e-01 8.472210674888572745e-04 1.726207529821717768e-01
4.804756254074944195e+02 1.764609530850420327e-01 8.329152205086172694e-04 1.756280378645334317e-01
4.845474527414562544e+02 1.791392739735937767e-01 8.197491446898963908e-04 1.783195248289038415e-01
4.886192800754180894e+02 1.814913759525747794e-01 8.076469400245929681e-04 1.806837290125501982e-01
4.926911074093798675e+02 1.835118758174675568e-01 7.965072661734213123e-04 1.827153685512941383e-01
4.967629347433417024e+02 1.852014983314698715e-01 7.862093246278281525e-04 1.844152890068420092e-01
5.008347620773035374e+02 1.865667876118578261e-01 7.766216347542767183e-04 1.857901659771035163e-01
5.049065894112653154e+02 1.876196221961534960e-01 7.676122549086967801e-04 1.868520099412447899e-01
5.089784167452271504e+02 1.883765653874225066e-01 7.590589804551109345e-04 1.876175064069673937e-01
5.130502440791889285e+02 1.888580891799258588e-01 7.508581351118737016e-04 1.881072310448139717e-01
5.171220714131508203e+02 1.890877142414441603e-01 7.429308378705673510e-04 1.883447834035736346e-01
5.211938987471125984e+02 1.890911099225752456e-01 7.352260291076022445e-04 1.883558838934676349e-01
5.252657260810743765e+02 1.888951971083219494e-01 7.277200151180902160e-04 1.881674770932038609e-01
5.293375534150362682e+02 1.885272931362275417e-01 7.204127722030306043e-04 1.878068803640245421e-01
5.334093807489980463e+02 1.880143323521172860e-01 7.133216744942134620e-04 1.873010106776230033e-01
5.374812080829598244e+02 1.873821886619549959e-01 7.064736201333177406e-04 1.866757150418216771e-01
5.415530354169217162e+02 1.866551182558850996e-01 6.998966924351764530e-04 1.859552215634499017e-01
5.456248627508834943e+02 1.858553321558033267e-01 6.936124923087524929e-04 1.851617196634945395e-01
5.496966900848452724e+02 1.850026999858724042e-01 6.876301241299745837e-04 1.843150698617423977e-01
5.537685174188071642e+02 1.841145789404421695e-01 6.819425383889918604e-04 1.834326364020531785e-01
5.578403447527689423e+02 1.832057557774316447e-01 6.765255750651337279e-04 1.825292302023664992e-01
5.619121720867307204e+02 1.822884851148782459e-01 6.713396647319583516e-04 1.816171454501462890e-01
5.659839994206926121e+02 1.813726045190188763e-01 6.663337838292697924e-04 1.807062707351896058e-01
5.700558267546543902e+02 1.804657058521786372e-01 6.614509740322666856e-04 1.798042548781463024e-01
5.741276540886162820e+02 1.795733429595924302e-01 6.566345584406736019e-04 1.789167084011517306e-01
5.781994814225780601e+02 1.786992577541681171e-01 6.518341380435810220e-04 1.780474236161245227e-01
5.822713087565398382e+02 1.778456097547524983e-01 6.470105309072710000e-04 1.771985992238452323e-01
5.863431360905017300e+02 1.770131977434428738e-01 6.421390066173177091e-04 1.763710587368255145e-01
5.904149634244635081e+02 1.762016660186453698e-01 6.372104382009128720e-04 1.755644555804444507e-01
5.944867907584252862e+02 1.754096913515108824e-01 6.322303022246071125e-04 1.747774610492862646e-01
5.985586180923871780e+02 1.746351498874071928e-01 6.272157608194970074e-04 1.740079341265877155e-01
6.026304454263489561e+02 1.738752656441448219e-01 6.221913156731398832e-04 1.732530743284717012e-01
6.067022727603107342e+02 1.731267438210092602e-01 6.171837005316659769e-04 1.725095601204775786e-01
6.107741000942726259e+02 1.723858928287834436e-01 6.122167549328795099e-04 1.717736760738506063e-01
6.148459274282344040e+02 1.716487388582726425e-01 6.073069919071637755e-04 1.710414318663654176e-01
6.189177547621961821e+02 1.709111360778799438e-01 6.024604452436729601e-04 1.703086756326362416e-01
6.229895820961580739e+02 1.701688743955779848e-01 5.976711795689681247e-04 1.695712032160089922e-01
6.270614094301198520e+02 1.694177853657838906e-01 5.929216002184638495e-04 1.688248637655654361e-01
6.311332367640816301e+02 1.686538454895320505e-01 5.881844456325599924e-04 1.680656610438995280e-01
6.352050640980435219e+02 1.678732750375195315e-01 5.834261182131268491e-04 1.672898489193063720e-01
6.392768914320053000e+02 1.670726297595373500e-01 5.786108403155182508e-04 1.664940189192218034e-01
6.433487187659670781e+02 1.662488825073185628e-01 5.737050311529587766e-04 1.656751774761656137e-01
6.474205460999289699e+02 1.653994919022626076e-01 5.686812969546399402e-04 1.648308106053079647e-01
6.514923734338907479e+02 1.645224556761437085e-01 5.635215073703555688e-04 1.639589341687733293e-01
6.555642007678525260e+02 1.636163471054832841e-01 5.582185809979388607e-04 1.630581285244853129e-01
6.596360281018144178e+02 1.626803339222355760e-01 5.527767982280765678e-04 1.621275571240075042e-01
6.637078554357761959e+02 1.617141800777318061e-01 5.472106712805732427e-04 1.611669694064512548e-01
6.677796827697379740e+02 1.607182316352056273e-01 5.415425992386960988e-04 1.601766890359669349e-01
6.718515101036998658e+02 1.596933887658279760e-01 5.357996931439029491e-04 1.591575890726840692e-01
6.759233374376616439e+02 1.586410662583545295e-01 5.300102526428994692e-04 1.581110560057115977e-01
6.799951647716234220e+02 1.575631451006088979e-01 5.242004004344859736e-04 1.570389447001744043e-01
6.840669921055853138e+02 1.564619175719944577e-01 5.183913334294645847e-04 1.559435262385650278e-01
6.881388194395470919e+02 1.553400279561141795e-01 5.125975397722810694e-04 1.548274304163418935e-01
6.922106467735089836e+02 1.542004105226442434e-01 5.068261766694034335e-04 1.536935843459748541e-01
6.962824741074707617e+02 1.530462259304827821e-01 5.010776288196575317e-04 1.525451483016631027e-01
7.003543014414325398e+02 1.518807967592927244e-01 4.953470966524075800e-04 1.513854496626402812e-01
7.044261287753944316e+02 1.507075425567858118e-01 4.896269214353287042e-04 1.502179156353505018e-01
7.084979561093562097e+02 1.495299146406507962e-01 4.839092596027293192e-04 1.490460053810480356e-01
7.125697834433179878e+02 1.483513309305886096e-01 4.781886829974491210e-04 1.478731422475911550e-01
7.166416107772798796e+02 1.471751112878460499e-01 4.724643080084497677e-04 1.467026469798375921e-01
7.207134381112416577e+02 1.460044141581259836e-01 4.667411388995808654e-04 1.455376730192264323e-01
7.247852654452034358e+02 1.448421756791887227e-01 4.610304353624557444e-04 1.443811452438262810e-01
7.288570927791653276e+02 1.436910527476341071e-01 4.553490623808911092e-04 1.432357036852532350e-01
7.329289201131271057e+02 1.425533717639501652e-01 4.497179301146690721e-04 1.421036538338355248e-01
7.370007474470888837e+02 1.414310848293759693e-01 4.441597614350904495e-04 1.409869250679408326e-01
7.410725747810507755e+02 1.403257350153479521e-01 4.386965171623591906e-04 1.398870384981855675e-01
7.451444021150125536e+02 1.392384319597226305e-01 4.333468519838703159e-04 1.388050851077387571e-01
7.492162294489743317e+02 1.381698384893327580e-01 4.281239628116980246e-04 1.377417145265210918e-01
7.532880567829362235e+02 1.371201682809470024e-01 4.230341290464054269e-04 1.366971341519006011e-01
7.573598841168980016e+02 1.360891938300188841e-01 4.180761410023462734e-04 1.356711176890165460e-01
7.614317114508597797e+02 1.350762632886656212e-01 4.132416842027414566e-04 1.346630216044628625e-01
7.655035387848216715e+02 1.340803241512834865e-01 4.085166120540143398e-04 1.336718075392294702e-01
7.695753661187834496e+02 1.330999513863078687e-01 4.038829166423727303e-04 1.326960684696654735e-01
7.736471934527452277e+02 1.321333774913152903e-01 3.993211138781055207e-04 1.317340563774371809e-01
7.777190207867071194e+02 1.311785221106729349e-01 3.948127072237499679e-04 1.307837094034491332e-01
7.817908481206688975e+02 1.302330192901931805e-01 3.903423899515623169e-04 1.298426769002416215e-01
7.858626754546306756e+02 1.292942411071965891e-01 3.858996886705885862e-04 1.289083414185259735e-01
7.899345027885925674e+02 1.283593172327159304e-01 3.814798336331514934e-04 1.279778373990828055e-01
7.940063301225543455e+02 1.274251508597374627e-01 3.770837516429123614e-04 1.270480671080945478e-01
7.980781574565161236e+02 1.264884322618175516e-01 3.727171993657345901e-04 1.261157150624518108e-01
8.021499847904780154e+02 1.255456519272094562e-01 3.683891714651473101e-04 1.251772627557443118e-01
8.062218121244397935e+02 1.245931156568679948e-01 3.641098134539830938e-04 1.242290058434139810e-01
8.102936394584015716e+02 1.236269641582204981e-01 3.598881310507136234e-04 1.232670760271697974e-01
8.143654667923634634e+02 1.226431994817396981e-01 3.557298087059685061e-04 1.222874696730337218e-01
8.184372941263252415e+02 1.216377201428377602e-01 3.516354282162014204e-04 1.212860847146215448e-01
8.225091214602871332e+02 1.206063659930477205e-01 3.475993182372272912e-04 1.202587666748105022e-01
8.265809487942490250e+02 1.195449729297030916e-01 3.436091764171899212e-04 1.192013637532859105e-01
8.306527761282106894e+02 1.184494364640632513e-01 3.396465007954532094e-04 1.181097899632677917e-01
8.347246034621726949e+02 1.173157821185471794e-01 3.356877608025924070e-04 1.169800943577445906e-01
8.387964307961343593e+02 1.161402397092368560e-01 3.317061450382296616e-04 1.158085335641986513e-01
8.428682581300961374e+02 1.149193178927528647e-01 3.276736550730481113e-04 1.145916442376798405e-01
8.469400854640580292e+02 1.136498749963667648e-01 3.235632800016363707e-04 1.133263117163651329e-01
8.510119127980199210e+02 1.123291821543518781e-01 3.193509886685158539e-04 1.120098311656833739e-01
8.550837401319815854e+02 1.109549751526908157e-01 3.150173135521434063e-04 1.106399578391386723e-01
8.591555674659433635e+02 1.095254921108068658e-01 3.105483656659848053e-04 1.092149437451408883e-01
8.632273947999052552e+02 1.080394951400499293e-01 3.059362033439138977e-04 1.077335589367060392e-01
8.672992221338670333e+02 1.064962753223142877e-01 3.011785671655568515e-04 1.061950967551487379e-01
8.713710494678289251e+02 1.048956416366966515e-01 2.962780759955076009e-04 1.045993635607011668e-01
8.754428768017908169e+02 1.032378957071240916e-01 2.912410440678163707e-04 1.029466546630562612e-01
8.795147041357524813e+02 1.015237953320993203e-01 2.860761181009628370e-04 1.012377192139983506e-01
8.835865314697144868e+02 9.975451058621975786e-02 2.807929424056739291e-04 9.947371764381407466e-02
8.876583588036761512e+02 9.793157677312885889e-02 2.754010390748027346e-04 9.765617573405407925e-02
8.917301861376379293e+02 9.605684861362424887e-02 2.699090440429712358e-04 9.578693956958128641e-02
8.958020134715998211e+02 9.413245975887932215e-02 2.643243759057089842e-04 9.386813538297361648e-02
8.998738408055617128e+02 9.216079105158236917e-02 2.586533428973467118e-04 9.190213770868503607e-02
9.039456681395233772e+02 9.014444997549744820e-02 2.529016250197214000e-04 8.989154835047773184e-02
9.080174954734851553e+02 8.808626252300384707e-02 2.470750127945700115e-04 8.783918751020927673e-02
9.120893228074470471e+02 8.598927737736541954e-02 2.411802490496071818e-04 8.574809712831581165e-02
9.161611501414088252e+02 8.385678096930812564e-02 2.352258098717783488e-04 8.362155515943633932e-02
9.202329774753707170e+02 8.169232074379786934e-02 2.292224759547141532e-04 8.146309826784317587e-02
9.243048048093326088e+02 7.949973297073387180e-02 2.231835829116820928e-04 7.927654938782220662e-02
9.283766321432942732e+02 7.728317074162693867e-02 2.171248924660045714e-04 7.706604584916094958e-02
9.324484594772562787e+02 7.504712747582263643e-02 2.110640873786981191e-04 7.483606338844395189e-02
9.365202868112179431e+02 7.279645134552933938e-02 2.050199522764912467e-04 7.259143139325287264e-02
9.405921141451797212e+02 7.053634651595722116e-02 1.990113514482410564e-04 7.033733516450897671e-02
9.446639414791416129e+02 6.827235794886263309e-02 1.930561461753918214e-04 6.807930180268725873e-02
9.487357688131035047e+02 6.601033766793819313e-02 1.871702039530868803e-04 6.582316746398511609e-02
9.528075961470652828e+02 6.375639174123129416e-02 1.813666390016486303e-04 6.357502510222964864e-02
9.568794234810269472e+02 6.151680869038129995e-02 1.756553900488571837e-04 6.134115330033244190e-02
9.609512508149888390e+02 5.929797147198514334e-02 1.700431926842539806e-04 5.912792827930089118e-02
9.650230781489506171e+02 5.710625647728593407e-02 1.645339469508902788e-04 5.694172253033506076e-02
9.690949054829125089e+02 5.494792405796659202e-02 1.591294245553885806e-04 5.478879463341122108e-02
9.731667328168744007e+02 5.282900582295442515e-02 1.538302122435546094e-04 5.267517561071086846e-02
9.772385601508361788e+02 5.075519430514442709e-02 1.486367552430960942e-04 5.060655754990132926e-02
9.813103874847980705e+02 4.873174054051716136e-02 1.435503516593043165e-04 4.858819018885785629e-02
9.853822148187597350e+02 4.676336464153404288e-02 1.385739568861363703e-04 4.662479068464790710e-02
9.894540421527215130e+02 4.485418362121570274e-02 1.337126849857713884e-04 4.472047093622993214e-02
9.935258694866834048e+02 4.300765960283993439e-02 1.289739373494047463e-04 4.287868566549053739e-02
9.975976968206452966e+02 4.122657022530508419e-02 1.243671414298668247e-04 4.110220308387523003e-02
1.001669524154607075e+03 3.951300163412647948e-02 1.199031364196285712e-04 3.939309849770684935e-02
1.005741351488568739e+03 3.786836304725965663e-02 1.155932908471794866e-04 3.775276975641248672e-02
1.009813178822530631e+03 3.629342061424628563e-02 1.114484725892497645e-04 3.618197214165704001e-02
1.013885006156492409e+03 3.478834724395533928e-02 1.074780100578299113e-04 3.468086923389750165e-02
1.017956833490454301e+03 3.335278433603718062e-02 1.036887821521669954e-04 3.324909555388501359e-02
1.022028660824416193e+03 3.198591096148182406e-02 1.000845545662878966e-04 3.188582640691552811e-02
1.026100488158377857e+03 3.068651601372614918e-02 9.666564442949175434e-05 3.058985036929665752e-02
1.030172315492339749e+03 2.945306917615794773e-02 9.342894935057467515e-05 2.935964022680737084e-02
1.034244142826301641e+03 2.828378717674399564e-02 9.036832736049016889e-05 2.819341884938351278e-02
1.038315970160263305e+03 2.717669265278008228e-02 8.747526796837411906e-05 2.708921738481171598e-02
1.042387797494225197e+03 2.612966393771811585e-02 8.473975788253379255e-05 2.604492417983558794e-02
1.046459624828187088e+03 2.514047510855950060e-02 8.215122270489027547e-05 2.505832388585461576e-02
1.050531452162148753e+03 2.420682659877524540e-02 7.969942073644629011e-05 2.412712717803880413e-02
1.054603279496110645e+03 2.332636750149660182e-02 7.737517711752534152e-05 2.324899232437907873e-02
1.058675106830072536e+03 2.249671129341213743e-02 7.517087362817167682e-05 2.242154041978397516e-02
1.062746934164034201e+03 2.171544705927625982e-02 7.308064730568728038e-05 2.164236641197057193e-02
1.066818761497996093e+03 2.098014837657759951e-02 7.110029392900658863e-05 2.090904808264859929e-02
1.070890588831957984e+03 2.028838184484171164e-02 6.922691416126516405e-05 2.021915493068045244e-02
1.074962416165919649e+03 1.963771685518580015e-02 6.745837487035559964e-05 1.957025848031544377e-02
1.079034243499881541e+03 1.902573765430951719e-02 6.579268117189033312e-05 1.895994497313763238e-02
1.083106070833843432e+03 1.845005813699200289e-02 6.422736317322075153e-05 1.838583077381879261e-02
1.087177898167805097e+03 1.790833918025501459e-02 6.275897451914364282e-05 1.784558020573587950e-02
1.091249725501766989e+03 1.739830778369005557e-02 6.138277913497352828e-05 1.733692500455508850e-02
1.095321552835728880e+03 1.691777686428827532e-02 6.009267145151788749e-05 1.685768419283676517e-02
1.099393380169690545e+03 1.646466431173430195e-02 5.888133869367038033e-05 1.640578297304064875e-02
1.103465207503652437e+03 1.603700986007525892e-02 5.774063700251373828e-05 1.597926922307275205e-02
1.107537034837614328e+03 1.563298846879148177e-02 5.666212158736392987e-05 1.557632634720412801e-02
1.111608862171575993e+03 1.525091920355583011e-02 5.563764921758004818e-05 1.519528155433825731e-02
1.115680689505537885e+03 1.488926901983238238e-02 5.465996209731676509e-05 1.483460905773506880e-02
1.119752516839499776e+03 1.454665132511978078e-02 5.372316655327202903e-05 1.449292815856651449e-02
1.123824344173461441e+03 1.422181966831361985e-02 5.282303703672416390e-05 1.416899663127689848e-02
1.127896171507423333e+03 1.391365732106996170e-02 5.195710291205963589e-05 1.386170021815790951e-02
1.131967998841385224e+03 1.362116383010724373e-02 5.112450821704850313e-05 1.357003932189021489e-02
1.136039826175347116e+03 1.334343980028118194e-02 5.032566813586982163e-05 1.329311413214532590e-02
1.140111653509308780e+03 1.307967120344706233e-02 4.956177540578161152e-05 1.303010942804128450e-02
1.144183480843270672e+03 1.282911440378280490e-02 4.883423105543879995e-05 1.278028017272737037e-02
1.148255308177232564e+03 1.259108286944320663e-02 4.814408380773731909e-05 1.254293878563547682e-02
1.152327135511194228e+03 1.236493623911770826e-02 4.749155991976343699e-05 1.231744467919795166e-02
1.156398962845156120e+03 1.215007207371419928e-02 4.687575075847962274e-05 1.210319632295572476e-02
1.160470790179118012e+03 1.194592029278817615e-02 4.629450132095467988e-05 1.189962579146723425e-02
1.164542617513079676e+03 1.175194001264554325e-02 4.574451285326390629e-05 1.170619549979227611e-02
1.168614444847041568e+03 1.156761829874830907e-02 4.522164115636554110e-05 1.152239665759194863e-02
1.172686272181003460e+03 1.139247023645088841e-02 4.472134369092947698e-05 1.134774889275996443e-02
1.176758099514965124e+03 1.122603971381948805e-02 4.423920728864713832e-05 1.118180050653084893e-02
1.180829926848927016e+03 1.106790038689249925e-02 4.377147713029448705e-05 1.102412890976220937e-02
