1.965590980000000e+00 -3.950752640626853e-15
3.965666020000000e+00 -3.253560998163291e-15
5.965741050000000e+00 -3.950752640626853e-15
7.965816080000000e+00 -1.394383284927125e-15
9.965891120000000e+00 2.323972141545208e-15
1.196596620000000e+01 1.626780499081645e-15
1.396604120000000e+01 1.161986070772604e-15
1.596611620000000e+01 -9.295888566180831e-16
1.796619130000000e+01 2.556369355699729e-15
1.996626630000000e+01 3.485958212317812e-15
2.196634130000000e+01 5.345135925553977e-15
2.396641640000000e+01 1.859177713236166e-15
2.596649140000000e+01 3.950752640626853e-15
2.796656640000000e+01 1.859177713236166e-15
2.996664150000000e+01 -1.161986070772604e-15
3.196671650000000e+01 -0.000000000000000e+00
3.396679150000000e+01 9.295888566180831e-16
3.596686660000000e+01 -2.556369355699728e-15
3.796694160000000e+01 -0.000000000000000e+00
3.996701660000000e+01 1.161986070772604e-15
4.196709170000000e+01 -5.577533139708499e-15
4.396716670000000e+01 2.323972141545208e-15
4.596724170000000e+01 -5.577533139708499e-15
4.796731680000000e+01 -2.788766569854249e-15
4.996739180000000e+01 -2.556369355699729e-15
5.196746680000000e+01 -1.626780499081646e-15
5.396754190000000e+01 -4.647944283090415e-16
5.596761690000000e+01 9.295888566180835e-16
5.796769190000000e+01 -4.880341497244936e-15
5.996776700000000e+01 2.788766569854250e-15
6.196784200000000e+01 -1.161986070772604e-15
6.396791700000000e+01 -3.950752640626853e-15
6.596799210000000e+01 3.485958212317812e-15
6.796806710000000e+01 -6.971916424635624e-16
6.996814209999999e+01 4.183149854781374e-15
7.196821720000000e+01 1.394383284927125e-15
7.396829219999999e+01 1.626780499081645e-15
7.596836720000000e+01 -5.112738711399457e-15
7.796844230000001e+01 3.718355426472332e-15
7.996851730000000e+01 2.091574927390687e-15
8.196859230000000e+01 1.626780499081645e-15
8.396866740000000e+01 2.091574927390687e-15
8.596874240000000e+01 -4.415547068935895e-15
8.796881740000001e+01 -2.556369355699729e-15
8.996889250000000e+01 -7.436710852944665e-15
9.196896750000001e+01 -1.161986070772604e-15
9.396904250000000e+01 -7.669108067099187e-15
9.596911760000000e+01 9.528285780335352e-15
9.796919260000000e+01 -9.295888566180832e-15
9.996926759999999e+01 -2.091574927390687e-15
1.019693430000000e+02 -3.021163784008770e-15
1.039694180000000e+02 -4.647944283090413e-16
1.059694930000000e+02 4.415547068935895e-15
1.079695680000000e+02 5.577533139708499e-15
1.099696430000000e+02 1.231705235018960e-14
1.119697180000000e+02 -2.323972141545208e-15
1.139697930000000e+02 3.369759605240551e-15
1.159698680000000e+02 -8.366299709562747e-15
1.179699430000000e+02 7.088115031712883e-15
1.199700180000000e+02 3.021163784008771e-15
1.219700930000000e+02 1.243325095726686e-14
1.239701680000000e+02 -5.577533139708498e-15
1.259702430000000e+02 -1.742979106158906e-15
1.279703180000000e+02 -1.394383284927125e-15
1.299703930000000e+02 -5.809930353863023e-16
1.319704680000000e+02 1.859177713236166e-15
1.339705430000000e+02 8.133902495408227e-16
1.359706180000000e+02 3.485958212317812e-15
1.379706930000000e+02 -1.359523702803947e-14
1.399707680000000e+02 2.323972141545207e-16
1.419708430000000e+02 -4.531745676013155e-15
1.439709180000000e+02 9.063491352026311e-15
1.459709930000000e+02 -3.834554033549593e-15
1.479710680000000e+02 -6.971916424635620e-16
1.499711430000000e+02 -8.250101102485486e-15
1.519712190000000e+02 1.045787463695343e-14
1.539712940000000e+02 6.158526175094801e-15
1.559713690000000e+02 -2.323972141545208e-15
1.579714440000000e+02 9.412087173258091e-15
1.599715190000000e+02 -3.485958212317812e-15
1.619715940000000e+02 8.133902495408227e-16
1.639716690000000e+02 2.323972141545203e-16
1.659717440000000e+02 1.440862727758029e-14
1.679718190000000e+02 -1.069027185110795e-14
1.699718940000000e+02 7.901505281253705e-15
1.719719690000000e+02 -8.598696923717269e-15
1.739720440000000e+02 -9.644484387412611e-15
1.759721190000000e+02 9.295888566180835e-16
1.779721940000000e+02 1.278184677849864e-15
1.799722690000000e+02 -1.045787463695343e-14
1.819723440000000e+02 -7.901505281253707e-15
1.839724190000000e+02 -0.000000000000000e+00
1.859724940000000e+02 -1.917277016774796e-14
1.879725690000000e+02 5.809930353863020e-15
1.899726440000000e+02 -4.996540104322196e-15
1.919727190000000e+02 5.577533139708499e-15
1.939727940000000e+02 -1.045787463695344e-15
1.959728690000000e+02 -2.091574927390687e-15
1.979729440000000e+02 -7.785306674176446e-15
1.999730190000000e+02 -6.971916424635620e-16
2.019730940000000e+02 6.623320603403842e-15
2.039731690000000e+02 -2.091574927390687e-15
2.059732440000000e+02 1.266564817142138e-14
2.079733190000000e+02 -2.323972141545207e-16
2.099733950000000e+02 1.510581892004385e-15
2.119734700000000e+02 -2.323972141545208e-15
2.139735450000000e+02 8.250101102485486e-15
2.159736200000000e+02 -1.859177713236166e-15
2.179736950000000e+02 7.901505281253705e-15
2.199737700000000e+02 2.556369355699729e-15
2.219738450000000e+02 -7.669108067099187e-15
2.239739200000000e+02 -4.647944283090416e-15
2.259739950000000e+02 -4.647944283090416e-15
2.279740700000000e+02 -2.323972141545208e-16
2.299741450000000e+02 -6.507121996326582e-15
2.319742200000000e+02 2.556369355699729e-15
2.339742950000000e+02 -1.161986070772604e-14
2.359743700000000e+02 -1.626780499081645e-15
2.379744450000000e+02 -6.042327568017541e-15
2.399745200000000e+02 -1.626780499081645e-15
2.419745950000000e+02 3.485958212317811e-15
2.439746700000000e+02 3.253560998163291e-15
2.459747450000000e+02 -6.971916424635624e-16
2.479748200000000e+02 -6.042327568017541e-15
2.499748950000000e+02 8.831094137871789e-15
2.519749700000000e+02 2.323972141545211e-16
2.539750450000000e+02 1.254944956434412e-14
2.559751200000000e+02 2.323972141545207e-16
2.579751950000000e+02 8.831094137871789e-15
2.599752700000000e+02 -5.577533139708499e-15
2.619753450000000e+02 4.183149854781374e-15
2.639754200000000e+02 -4.647944283090413e-16
2.659754950000000e+02 8.366299709562749e-15
2.679755710000000e+02 8.133902495408227e-15
2.699756460000000e+02 -1.580301056250741e-14
2.719757210000000e+02 -5.112738711399457e-15
2.739757960000000e+02 -3.021163784008770e-15
2.759758710000000e+02 4.647944283090415e-15
2.779759460000000e+02 -7.669108067099187e-15
2.799760210000000e+02 3.950752640626853e-15
2.819760960000000e+02 -1.440862727758029e-14
2.839761710000000e+02 -2.323972141545208e-15
2.859762460000000e+02 -8.598696923717268e-15
2.879763210000000e+02 6.971916424635624e-16
2.899763960000000e+02 5.345135925553977e-15
2.919764710000000e+02 2.323972141545208e-15
2.939765460000000e+02 -9.295888566180831e-16
2.959766210000000e+02 -1.138746349357152e-14
2.979766960000000e+02 1.092266906526248e-14
2.999767710000000e+02 3.950752640626853e-15
3.019768460000000e+02 1.278184677849864e-14
3.039769210000000e+02 -4.415547068935895e-15
3.059769960000000e+02 9.528285780335352e-15
3.079770710000000e+02 -6.971916424635623e-16
3.099771460000000e+02 6.971916424635624e-16
3.119772210000000e+02 2.556369355699729e-15
3.139772960000000e+02 9.295888566180831e-16
3.159773710000000e+02 9.528285780335352e-15
3.179774460000000e+02 -5.345135925553977e-15
3.199775210000000e+02 -5.577533139708499e-15
3.219775960000000e+02 -1.626780499081645e-14
3.239776710000000e+02 5.112738711399457e-15
3.259777460000000e+02 -1.347903842096220e-14
3.279778220000000e+02 -1.626780499081645e-15
3.299778970000000e+02 2.091574927390687e-15
3.319779720000000e+02 -6.971916424635624e-16
3.339780470000000e+02 -1.371143563511672e-14
3.359781220000000e+02 -3.950752640626853e-15
3.379781970000000e+02 6.042327568017540e-15
3.399782720000000e+02 4.647944283090415e-15
3.419783470000000e+02 9.528285780335352e-15
3.439784220000000e+02 -9.063491352026310e-15
3.459784970000000e+02 6.507121996326582e-15
3.479785720000000e+02 6.971916424635623e-15
3.499786470000000e+02 9.528285780335352e-15
3.519787220000000e+02 -1.626780499081646e-15
3.539787970000000e+02 1.208465513603508e-14
3.559788720000000e+02 3.485958212317812e-15
3.579789470000000e+02 -5.112738711399457e-15
3.599790220000000e+02 8.831094137871788e-15
3.619790970000000e+02 -1.394383284927124e-15
3.639791720000000e+02 2.091574927390687e-15
3.659792470000000e+02 -4.647944283090415e-15
3.679793220000000e+02 -2.788766569854249e-15
