1.197117236184774583e+03 -4.208543712134130827e-05 -3.130020590987413805e-03
1.201189063518736248e+03 -4.264372972910281904e-05 -3.163522854407764366e-03
1.205260890852697457e+03 -4.307077055010910408e-05 -3.187112816411471171e-03
1.209332718186659349e+03 -4.337169280779271102e-05 -3.201243612041238754e-03
1.213404545520621468e+03 -4.358130510191497980e-05 -3.208549112720669814e-03
1.217476372854583587e+03 -4.375200352396844061e-05 -3.212928496807101846e-03
1.221548200188545479e+03 -4.393575193540647607e-05 -3.218209982953837336e-03
1.225620027522506689e+03 -4.416614530834498396e-05 -3.226840876466118783e-03
1.229691854856468581e+03 -4.444679269056737547e-05 -3.239058222376849962e-03
1.233763682190430700e+03 -4.475030255472388591e-05 -3.252843049078249331e-03
1.237835509524392819e+03 -4.502863048101473015e-05 -3.264699441171426460e-03
1.241907336858354711e+03 -4.523162632418912816e-05 -3.271014934175972728e-03
1.245979164192315920e+03 -4.532763393993554101e-05 -3.269548245648959232e-03
1.250050991526277585e+03 -4.531900480620407732e-05 -3.260528170468910639e-03
1.254122818860239704e+03 -4.524679189037420413e-05 -3.246958875947278562e-03
1.258194646194202051e+03 -4.518229566250712704e-05 -3.233979034586747202e-03
1.262266473528163942e+03 -4.520745742506207781e-05 -3.227434246262488645e-03
1.266338300862124925e+03 -4.538991314460774781e-05 -3.232091044318475409e-03
1.270410128196086816e+03 -4.576053974102113950e-05 -3.250055523532688513e-03
1.274481955530048936e+03 -4.630081914177818490e-05 -3.279912179339144942e-03
1.278553782864010827e+03 -4.694441524883104445e-05 -3.316880767140714149e-03
1.282625610197973174e+03 -4.759292277285319986e-05 -3.353969975594346675e-03
1.286697437531933701e+03 -4.814124696738801285e-05 -3.383790565326355408e-03
1.290769264865896048e+03 -4.850499800397515117e-05 -3.400481768032703744e-03
1.294841092199858167e+03 -4.864166066094191218e-05 -3.401172372321355220e-03
1.298912919533819831e+03 -4.855933784644706706e-05 -3.386552088202256401e-03
1.302984746867781041e+03 -4.831087615513519516e-05 -3.360416692730504220e-03
1.307056574201742933e+03 -4.797581096043849856e-05 -3.328374734900866987e-03
1.311128401535705052e+03 -4.763627151047584800e-05 -3.296156161609457760e-03
1.315200228869667171e+03 -4.735456092317484578e-05 -3.268062881589826711e-03
1.319272056203629063e+03 -4.715912501006856771e-05 -3.246021152354001786e-03
1.323343883537590273e+03 -4.704249296398364729e-05 -3.229471019462642253e-03
1.327415710871552164e+03 -4.697066596819665830e-05 -3.216041703987487007e-03
1.331487538205514284e+03 -4.689977792717571313e-05 -3.202713288858793916e-03
1.335559365539476403e+03 -4.679385099164365267e-05 -3.187034837376226566e-03
1.339631192873438295e+03 -4.663767175985183354e-05 -3.167991834731045345e-03
1.343703020207399504e+03 -4.644098238383909442e-05 -3.146271354210111726e-03
1.347774847541361169e+03 -4.623342112931223846e-05 -3.123897733702999009e-03
1.351846674875323288e+03 -4.605277617202472250e-05 -3.103423178506887342e-03
1.355918502209285634e+03 -4.593109898846431453e-05 -3.086987216001540676e-03
1.359990329543246162e+03 -4.588351665865560397e-05 -3.075572008172185092e-03
1.364062156877208508e+03 -4.590327088693352796e-05 -3.068685913653332927e-03
1.368133984211170400e+03 -4.596420679934503896e-05 -3.064549003722389330e-03
1.372205811545132519e+03 -4.602949842634602263e-05 -3.060690541615527192e-03
1.376277638879094411e+03 -4.606361539958942419e-05 -3.054752011409748134e-03
1.380349466213055393e+03 -4.604386239935916593e-05 -3.045249076614166273e-03
1.384421293547017740e+03 -4.596828812482403907e-05 -3.032081771918277401e-03
1.388493120880979632e+03 -4.585803536874491374e-05 -3.016670637388110983e-03
1.392564948214941751e+03 -4.575378362897298428e-05 -3.001702862492919288e-03
1.396636775548903643e+03 -4.570734553618263499e-05 -2.990565209408993768e-03
1.400708602882864398e+03 -4.577041906970506194e-05 -2.986600327851338370e-03
1.404780430216826517e+03 -4.598288879048842632e-05 -2.992345675881968002e-03
1.408852257550788863e+03 -4.636299545599926162e-05 -3.008906073161642103e-03
1.412924084884750982e+03 -4.690129849962223373e-05 -3.035582084838928628e-03
1.416995912218712874e+03 -4.755974993935344536e-05 -3.069834628543944340e-03
1.421067739552673629e+03 -4.827642111745793842e-05 -3.107614341687017518e-03
1.425139566886635521e+03 -4.897547873585212638e-05 -3.144022858421846416e-03
1.429211394220597867e+03 -4.958093860361842837e-05 -3.174205370389342282e-03
1.433283221554560214e+03 -5.003169027417963535e-05 -3.194309843196272564e-03
1.437355048888522106e+03 -5.029456219564236495e-05 -3.202305719399316068e-03
1.441426876222482861e+03 -5.037211518418088313e-05 -3.198454261368318362e-03
1.445498703556444752e+03 -5.030265414673562677e-05 -3.185278084015840446e-03
1.449570530890406872e+03 -5.015163745395620579e-05 -3.166987575356265683e-03
1.453642358224369218e+03 -4.999591612400341165e-05 -3.148464859960100649e-03
1.457714185558331337e+03 -4.990443316880517545e-05 -3.134041964652346888e-03
1.461786012892292092e+03 -4.992041703377540199e-05 -3.126392668117294969e-03
1.465857840226253984e+03 -5.005011394778904031e-05 -3.125851201834384946e-03
1.469929667560216103e+03 -5.026152627958710813e-05 -3.130365739417368450e-03
1.474001494894177995e+03 -5.049380718016710637e-05 -3.136114915473939453e-03
1.478073322228140341e+03 -5.067474599737541456e-05 -3.138615607666379002e-03
1.482145149562101324e+03 -5.074123452710293912e-05 -3.133996663869311524e-03
1.486216976896063215e+03 -5.065664661751854644e-05 -3.120061360352857291e-03
1.490288804230025335e+03 -5.042008951573855984e-05 -3.096832741493737821e-03
1.494360631563987454e+03 -5.006518317787076930e-05 -3.066448128411409808e-03
1.498432458897947981e+03 -4.964945499271530979e-05 -3.032481814971137082e-03
