2344.6134347275033  0.157037037037037
2296.134347275032  0.15703703703703703
2244.8035487959437  0.15703703703703703
2196.328686100549  0.15555555555555547
2145.010561892691  0.15111111111111108
2096.539923954372  0.14814814814814808
2050.9040980143645  0.1511111111111111
1996.708914237431  0.15555555555555556
1913.9839459231093  0.16444444444444428
1876.8905787917195  0.17185185185185187
1825.521757498944  0.18518518518518495
1782.7122940430925  0.19703703703703693
1754.1318124207858  0.21925925925925935
1734.1106886354032  0.2400000000000001
1714.0684410646388  0.2681481481481482
1702.598225602028  0.29037037037037033
1676.8103084072661  0.33333333333333326
1665.2936206168145  0.3718518518518519
1645.247148288973  0.40148148148148155
1633.7262357414447  0.4414814814814815
1610.8660752006758  0.45777777777777784
1585.289395859738  0.4266666666666667
1573.9797211660327  0.39259259259259255
1559.8267849598647  0.35555555555555535
1534.2627798901563  0.32
1497.2750316856782  0.2903703703703704
1463.1516687790452  0.2562962962962964
1426.1343472750318  0.23703703703703707
1391.9391634980989  0.22814814814814816
1340.6463878326995  0.21481481481481485
1292.1757498943812  0.21185185185185193
1237.9847908745246  0.2148148148148147
1183.789607097592  0.2192592592592592
1132.4419095901985  0.22518518518518513
1103.916349809886  0.22814814814814807
1049.7338403041826  0.22814814814814813
1001.2505280946343  0.22962962962962968
947.0680185889312  0.22962962962962966
890.0422475707646  0.2266666666666666
835.876637093367  0.2207407407407407
790.2915082382763  0.20592592592592582
721.8969159273341  0.18962962962962962
684.8626953950147  0.17629629629629634
647.8411491339247  0.1585185185185185
607.9467680608365  0.14814814814814814
553.8107308829741  0.13185185185185183
499.70426700464725  0.10518518518518524
451.2758766370933  0.08740740740740742
400.00844951415286  0.06518518518518518
340.16476552598226  0.05037037037037033
286.0245035910434  0.0355555555555556
211.93916349809882  0.014814814814814855
154.95564005069707  -0.0029629629629629828
115.02323616392056  0
49.43388255175324  0
3.8065061258977266  0

