# wavenumber(cm^-1)  intensity (aniso, normalized to max 1)
1.138694200000000052e+02 3.871574310397926655e-02
1.179550274193838675e+02 4.024127217517575045e-02
1.220406348387677440e+02 4.095438040592542378e-02
1.261262422581516063e+02 4.149355546187393634e-02
1.302118496775354686e+02 4.235701402210035466e-02
1.342974570969193451e+02 4.509802051807298290e-02
1.383830645163032216e+02 4.658748715635439158e-02
1.424686719356870697e+02 4.760898173715580328e-02
1.465542793550709462e+02 4.883134323899495505e-02
1.506398867744548227e+02 5.008469881921729511e-02
1.547254941938386992e+02 5.104148594122782240e-02
1.588111016132225473e+02 5.167930555700194634e-02
1.628967090326064238e+02 5.222973745993501199e-02
1.669823164519903003e+02 5.258213806919792566e-02
1.710679238713741483e+02 5.264526857839784552e-02
1.751535312907580249e+02 5.257275588156712365e-02
1.792391387101419014e+02 5.242455028590645855e-02
1.833247461295257494e+02 5.220832407857051161e-02
1.874103535489096259e+02 5.148027018089620932e-02
1.914959609682935024e+02 5.029904575823371943e-02
1.955815683876773505e+02 4.943374233911723009e-02
1.996671758070612270e+02 4.863012108943898237e-02
2.037527832264451035e+02 4.770168806576599585e-02
2.078383906458289516e+02 4.660417071854456444e-02
2.119239980652128281e+02 4.516265000512705713e-02
2.160096054845967046e+02 4.279981325321438601e-02
2.200952129039805527e+02 4.128122446879705504e-02
2.241808203233644292e+02 4.015545157618141681e-02
2.282664277427483057e+02 3.909241565234097132e-02
2.323520351621321538e+02 3.781098660147796942e-02
2.364376425815160303e+02 3.630236164139366561e-02
2.405232500008999068e+02 3.485218631187859961e-02
2.446088574202837549e+02 3.365083130853114418e-02
2.486944648396676598e+02 3.255880408576335150e-02
2.527800722590515079e+02 3.155430678103064018e-02
2.568656796784353560e+02 3.062642340574173866e-02
2.609512870978192609e+02 2.976103141848041034e-02
2.650368945172031090e+02 2.894613043126007326e-02
2.691225019365869571e+02 2.819037323912735454e-02
2.732081093559708620e+02 2.750366054105603947e-02
2.772937167753547101e+02 2.688838276428683755e-02
2.813793241947385582e+02 2.631490619920903370e-02
2.854649316141224631e+02 2.577965883667445585e-02
2.895505390335063112e+02 2.528343712428356149e-02
2.936361464528901593e+02 2.482703750963677694e-02
2.977217538722740642e+02 2.441110692761008436e-02
3.018073612916579123e+02 2.398945649692488594e-02
3.058929687110417603e+02 2.355165538973223033e-02
3.099785761304256653e+02 2.313663611114918570e-02
3.140641835498095134e+02 2.278333116629282715e-02
3.181497909691933614e+02 2.253067306028022979e-02
3.222353983885772664e+02 2.241759429822845831e-02
3.263210058079611144e+02 2.242896643328112782e-02
3.304066132273449625e+02 2.247834237803579202e-02
3.344922206467288675e+02 2.255651241510851779e-02
3.385778280661127155e+02 2.265621833738854993e-02
